lsid	reff_orn	point_orn	dx	dy
81	1	1	7427	54102
81	1	2	7427	54102
81	1	3	12343	54102
81	1	4	12343	54102
81	1	5	17258	54102
81	1	6	22173	54102
81	1	7	27090	54102
81	1	8	32003	54102
81	1	9	32003	49188
81	1	10	-1	49188
81	1	11	22174	49188
81	1	12	17259	49188
81	1	13	12344	49188
81	1	14	7428	49188
81	1	15	2515	49188
81	1	16	0	49188
81	1	17	-2	44269
81	1	18	4913	44269
81	1	19	4913	44269
81	1	20	9828	44269
81	1	21	14745	44269
81	1	22	19659	44269
81	1	23	24574	44269
81	1	24	24574	44269
81	1	25	24574	39358
81	1	26	19660	39358
81	1	27	39358	14746
81	1	28	9830	39358
81	1	29	4914	39358
81	1	30	25	39358
81	1	31	22	39358
81	1	32	19	39358
81	1	33	19	34440
81	1	34	4932	34440
81	1	35	9847	34440
81	1	36	14764	34440
81	1	37	19678	34440
81	1	38	24593	34440
81	1	39	29508	34440
81	1	40	34423	34440
81	1	41	34423	29527
81	1	42	29509	29527
81	1	43	24594	29527
81	1	44	19679	29527
81	1	45	-1	29527
81	1	46	9848	29527
81	1	47	4933	29527
81	1	48	19	29527
81	1	49	19	-1
81	1	50	4932	24612
81	1	51	9847	24612
81	1	52	14764	24612
81	1	53	19677	24612
81	1	54	24594	24612
81	1	55	29508	-1
81	1	56	34423	24612
81	1	57	34423	19693
81	1	58	29509	19693
81	1	59	24595	19693
81	1	60	19679	-1
81	1	61	14765	19693
81	1	62	9849	19693
81	1	63	4933	19693
81	1	64	19	19693
