lsid	reff_orn	point_orn	dx	dy
199	1	1	7429	29358
199	1	2	12345	29358
199	1	3	-2	-1
199	1	4	22174	29358
199	1	5	27092	29358
199	1	6	32005	29358
199	1	7	36921	29358
199	1	8	41835	29358
199	1	9	41835	24443
199	1	10	36922	-2
199	1	11	32006	24443
199	1	12	27093	24443
199	1	13	-1	1601941728
199	1	14	17260	24443
199	1	15	12346	24443
199	1	16	7430	24443
199	1	17	7430	19525
199	1	18	-1	4537344
199	1	19	17259	19525
199	1	20	22174	19525
199	1	21	19525	66308
199	1	22	32005	19525
199	1	23	36921	19525
199	1	24	41835	41835
199	1	25	7062316	14613
199	1	26	-1	1383084
199	1	27	32006	14613
199	1	28	27093	14613
199	1	29	22175	14613
199	1	30	-1	14613
199	1	31	14613	12346
199	1	32	7430	14613
199	1	33	7430	9695
199	1	34	12345	9695
199	1	35	17259	9695
199	1	36	22174	9695
199	1	37	9695	27092
199	1	38	2097486688	9695
199	1	39	0	-1
199	1	40	-1	14651963
199	1	41	41835	4782
199	1	42	36922	4782
199	1	43	32006	4782
199	1	44	27093	4782
199	1	45	-2	-1
199	1	46	17260	4782
199	1	47	12346	4782
199	1	48	7430	4782
199	1	49	7430	-2
199	1	50	12345	-2
199	1	51	17259	-2
199	1	52	22174	-1
199	1	53	27092	-2
199	1	54	-1	-1
199	1	55	36921	-2
199	1	56	41835	-2
199	1	57	41835	-2
199	1	58	41835	-2
199	1	59	36922	-2
199	1	60	32006	-1
199	1	61	-1	-2
199	1	62	-1	-2
199	1	63	17260	-1
199	1	64	12346	-2
