lsid	reff_orn	point_orn	dx	dy
79	1	1	7428	54118
79	1	2	12344	54118
79	1	3	17259	54118
79	1	4	10372155	54118
79	1	5	27091	54118
79	1	6	32004	54118
79	1	7	36920	54118
79	1	8	41835	54118
79	1	9	41835	49283
79	1	10	36921	49283
79	1	11	-1	49283
79	1	12	27092	49283
79	1	13	22175	49283
79	1	14	22175	49283
79	1	15	17260	49283
79	1	16	12345	49283
79	1	17	12345	44444
79	1	18	17259	44444
79	1	19	17259	44444
79	1	20	22174	44444
79	1	21	27091	44444
79	1	22	32004	-2
79	1	23	36920	44444
79	1	24	41835	44444
79	1	25	41835	39532
79	1	26	-1	39532
79	1	27	32005	39532
79	1	28	27092	39532
79	1	29	22175	39532
79	1	30	17260	39532
79	1	31	12345	39532
79	1	32	7429	39532
79	1	33	7429	39532
79	1	34	12344	39532
79	1	35	17259	39532
79	1	36	22174	39532
79	1	37	27091	39532
79	1	38	32004	39532
79	1	39	36920	39532
79	1	40	41835	39532
79	1	41	41835	34615
79	1	42	36921	34615
79	1	43	32005	34615
79	1	44	27092	34615
79	1	45	22175	34615
79	1	46	17260	34615
79	1	47	12345	34615
79	1	48	7429	34615
79	1	49	7429	29700
79	1	50	12344	29700
79	1	51	17259	29700
79	1	52	22174	29700
79	1	53	22174	29700
79	1	54	27091	29700
79	1	55	32004	29700
79	1	56	36920	29700
79	1	57	36920	-1
79	1	58	32005	24787
79	1	59	6935764	24787
79	1	60	22175	24787
79	1	61	17260	24787
79	1	62	12345	24787
79	1	63	7429	24787
79	1	64	2516	24787
