lsid	reff_orn	point_orn	dx	dy
140	1	1	7429	54134
140	1	2	7429	54134
140	1	3	12344	54134
140	1	4	-1	54134
140	1	5	22174	54134
140	1	6	27091	54134
140	1	7	32004	54134
140	1	8	-2	-1
140	1	9	36920	49299
140	1	10	32005	49299
140	1	11	27092	49299
140	1	12	-1	-1
140	1	13	17260	49299
140	1	14	12345	49299
140	1	15	7429	49299
140	1	16	2516	-2
140	1	17	2516	44381
140	1	18	7429	44381
140	1	19	12344	-1
140	1	20	17259	44381
140	1	21	22174	44381
140	1	22	27091	-1
140	1	23	32004	44381
140	1	24	36920	44381
140	1	25	-1	-2
140	1	26	32005	39469
140	1	27	27092	39469
140	1	28	27092	39469
140	1	29	22175	39469
140	1	30	-2	-1
140	1	31	12345	39469
140	1	32	7429	39469
140	1	33	7429	34551
140	1	34	12344	34551
140	1	35	17259	34551
140	1	36	17259	34551
140	1	37	22174	34551
140	1	38	27091	34551
140	1	39	27091	34551
140	1	40	32004	34551
140	1	41	32004	34551
140	1	42	-2	34551
140	1	43	27092	34551
140	1	44	22175	34551
140	1	45	17260	34551
140	1	46	12345	34551
140	1	47	7429	34551
140	1	48	-1	34551
140	1	49	-2	-1
140	1	50	164953148	29638
140	1	51	-1	13003857
140	1	52	12344	29638
140	1	53	17259	29638
140	1	54	22174	29638
140	1	55	27091	29638
140	1	56	-2	-1
140	1	57	32004	24803
140	1	58	27092	24803
140	1	59	22175	24803
140	1	60	46	41146
140	1	61	12345	24803
140	1	62	7429	24803
140	1	63	2516	24803
140	1	64	20	24803
