lsid	reff_orn	point_orn	dx	dy
52	1	1	-1	54097
52	1	2	12344	54097
52	1	3	17259	54097
52	1	4	17259	54097
52	1	5	22174	54097
52	1	6	27091	54097
52	1	7	32004	54097
52	1	8	36920	54097
52	1	9	36920	49182
52	1	10	32005	-2
52	1	11	27092	49182
52	1	12	22175	49182
52	1	13	17260	49182
52	1	14	12345	49182
52	1	15	7429	49182
52	1	16	2516	49182
52	1	17	2516	44264
52	1	18	7428	44264
52	1	19	12344	44264
52	1	20	17259	44264
52	1	21	22174	44264
52	1	22	27091	-1
52	1	23	32004	44264
52	1	24	36920	44264
52	1	25	36920	39353
52	1	26	32005	39353
52	1	27	27092	39353
52	1	28	22175	39353
52	1	29	17260	39353
52	1	30	12345	39353
52	1	31	7429	39353
52	1	32	2516	39353
52	1	33	2516	34435
52	1	34	7428	34435
52	1	35	12344	34435
52	1	36	17259	34435
52	1	37	22174	34435
52	1	38	27091	34435
52	1	39	27091	34435
52	1	40	32004	34435
52	1	41	32004	29522
52	1	42	27092	29522
52	1	43	-2	-1
52	1	44	17260	29522
52	1	45	12345	29522
52	1	46	7429	29522
52	1	47	2516	29522
52	1	48	49	29522
52	1	49	49	24606
52	1	50	4963	24606
52	1	51	9879	24606
52	1	52	14796	24606
52	1	53	19714	24606
52	1	54	24630	24606
52	1	55	29544	24606
52	1	56	34460	24606
52	1	57	34460	-1
52	1	58	29545	19688
52	1	59	24631	19688
52	1	60	19715	19688
52	1	61	14801	19688
52	1	62	9885	19688
52	1	63	4969	19688
52	1	64	71	19688
