lsid	reff_orn	point_orn	dx	dy
96	1	1	7428	54129
96	1	2	12344	54129
96	1	3	17259	54129
96	1	4	22174	54129
96	1	5	22174	54129
96	1	6	27091	54129
96	1	7	32004	54129
96	1	8	36920	54129
96	1	9	36920	49214
96	1	10	32005	49214
96	1	11	27092	49214
96	1	12	22175	49214
96	1	13	17260	49214
96	1	14	12345	49214
96	1	15	7429	49214
96	1	16	2516	49214
96	1	17	2516	44296
96	1	18	7428	44296
96	1	19	12344	44296
96	1	20	17259	44296
96	1	21	22174	44296
96	1	22	27091	44296
96	1	23	32004	44296
96	1	24	36920	44296
96	1	25	36920	39384
96	1	26	32005	39384
96	1	27	27092	39384
96	1	28	22175	39384
96	1	29	17260	39384
96	1	30	12345	39384
96	1	31	12345	39384
96	1	32	7429	39384
96	1	33	7429	34466
96	1	34	12344	34466
96	1	35	17259	34466
96	1	36	17259	17259
96	1	37	22174	34466
96	1	38	23657	34466
96	1	39	28572	34466
96	1	40	33487	34466
96	1	41	33487	29553
96	1	42	28573	29553
96	1	43	23658	29553
96	1	44	18744	29553
96	1	45	13827	29553
96	1	46	8913	29553
96	1	47	3997	29553
96	1	48	50	29553
96	1	49	50	24638
96	1	50	4963	24638
96	1	51	9879	24638
96	1	52	-1	24638
96	1	53	19709	24638
96	1	54	24625	24638
96	1	55	24625	-1
96	1	56	29539	24638
96	1	57	29539	19710
96	1	58	24625	19710
96	1	59	19710	19710
96	1	60	14796	19710
96	1	61	9880	19710
96	1	62	4964	19710
96	1	63	57	19710
96	1	64	55	19710
