lsid	reff_orn	point_orn	dx	dy
187	1	1	-1	-1
187	1	2	-1	51507
187	1	3	0	-1
187	1	4	0	-1
187	1	5	-1	0
187	1	6	-1	51507
187	1	7	-1	0
187	1	8	-1	0
187	1	9	-2	-1
187	1	10	0	0
187	1	11	0	0
187	1	12	0	0
187	1	13	-1	-1
187	1	14	-1	0
187	1	15	0	0
187	1	16	0	-1
187	1	17	250	0
187	1	18	-2	-1
187	1	19	0	-1
187	1	20	-2	-1
187	1	21	0	0
187	1	22	-1	-1
187	1	23	0	0
187	1	24	0	0
187	1	25	0	-2
187	1	26	0	0
187	1	27	-1	0
187	1	28	0	0
187	1	29	0	0
187	1	30	-1	-1
187	1	31	0	-2
187	1	32	0	0
187	1	33	-2	-1
187	1	34	-2	0
187	1	35	0	0
187	1	36	-1	-1
187	1	37	-1	0
187	1	38	-1	-1
187	1	39	-1	0
187	1	40	-1	0
187	1	41	0	-1
187	1	42	0	0
187	1	43	0	0
187	1	44	0	0
187	1	45	0	0
187	1	46	-1	0
187	1	47	-1	0
187	1	48	-1	-1
187	1	49	0	0
187	1	50	-1	0
187	1	51	-2	-1
187	1	52	64051	0
187	1	53	0	0
187	1	54	-1	0
187	1	55	0	-1
187	1	56	0	0
187	1	57	250	0
187	1	58	-1	-1
187	1	59	0	-1
187	1	60	0	-1
187	1	61	0	-1
187	1	62	0	0
187	1	63	0	-1
187	1	64	0	0
