lsid	reff_orn	point_orn	dx	dy
166	1	1	7424	54115
166	1	2	12346	54115
166	1	3	17260	54115
166	1	4	54115	22171
166	1	5	27092	54115
166	1	6	32004	54115
166	1	7	-2	-1
166	1	8	41835	54115
166	1	9	41835	49201
166	1	10	-1	3234023
166	1	11	32005	49201
166	1	12	27093	49201
166	1	13	22175	49201
166	1	14	17260	49201
166	1	15	12346	49201
166	1	16	7429	49201
166	1	17	7429	44282
166	1	18	12345	44282
166	1	19	17259	-2
166	1	20	22174	44282
166	1	21	22174	44282
166	1	22	27092	44282
166	1	23	-1	44282
166	1	24	36921	-1
166	1	25	36921	39371
166	1	26	32005	39371
166	1	27	32005	39371
166	1	28	-2	-1
166	1	29	27092	39371
166	1	30	22175	39371
166	1	31	17260	39371
166	1	32	-1	39371
166	1	33	12346	34453
166	1	34	17259	34453
166	1	35	-1	34453
166	1	36	22174	34453
166	1	37	27092	34453
166	1	38	32004	34453
166	1	39	-1	34453
166	1	40	41835	-1
166	1	41	-1	29540
166	1	42	36921	-1
166	1	43	32005	29540
166	1	44	27093	29540
166	1	45	27093	29540
166	1	46	-2	-1
166	1	47	17260	29540
166	1	48	12346	29540
166	1	49	12346	24625
166	1	50	17259	-1
166	1	51	22174	24625
166	1	52	27092	24625
166	1	53	32004	24625
166	1	54	36920	24625
166	1	55	41835	24625
166	1	56	46750	-1
166	1	57	46750	19707
166	1	58	41836	19707
166	1	59	41836	-2
166	1	60	36921	19707
166	1	61	32005	-1
166	1	62	6935829	19707
166	1	63	-2	-1
166	1	64	17260	19707
