lsid	reff_orn	point_orn	dx	dy
114	1	1	7428	54138
114	1	2	12344	54138
114	1	3	-1	54138
114	1	4	22173	54138
114	1	5	27090	54138
114	1	6	32004	54138
114	1	7	36920	54138
114	1	8	41834	54138
114	1	9	-2	-1
114	1	10	36921	49224
114	1	11	32005	49224
114	1	12	27091	49224
114	1	13	-1	49224
114	1	14	17260	49224
114	1	15	-1	49224
114	1	16	7429	49224
114	1	17	7429	44305
114	1	18	12344	-1
114	1	19	17259	44305
114	1	20	22174	44305
114	1	21	-1	-1
114	1	22	32004	44305
114	1	23	36920	44305
114	1	24	41834	44305
114	1	25	-1	39393
114	1	26	36921	39393
114	1	27	32005	39393
114	1	28	27091	39393
114	1	29	22175	39393
114	1	30	17259	39393
114	1	31	12345	39393
114	1	32	-1	39393
114	1	33	7429	34476
114	1	34	12344	34476
114	1	35	17259	34476
114	1	36	22173	34476
114	1	37	27090	34476
114	1	38	32004	34476
114	1	39	-1	-2
114	1	40	41834	34476
114	1	41	41834	29642
114	1	42	41834	29642
114	1	43	36921	29642
114	1	44	32005	29642
114	1	45	27091	29642
114	1	46	22175	29642
114	1	47	17259	-1
114	1	48	12345	29642
114	1	49	12345	24727
114	1	50	17259	-1
114	1	51	22173	24727
114	1	52	27090	24727
114	1	53	-1	24727
114	1	54	32004	24727
114	1	55	-1	24727
114	1	56	41834	24727
114	1	57	41834	19809
114	1	58	36921	19809
114	1	59	32005	19809
114	1	60	27091	19809
114	1	61	22174	-1
114	1	62	17260	19809
114	1	63	12345	-2
114	1	64	7429	19809
