lsid	reff_orn	point_orn	dx	dy
161	1	1	7397	54110
161	1	2	12314	54110
161	1	3	54110	368771331
161	1	4	22143	54110
161	1	5	27060	54110
161	1	6	31973	54110
161	1	7	36889	54110
161	1	8	-2	-1
161	1	9	41804	49195
161	1	10	36890	49195
161	1	11	36890	49195
161	1	12	31974	49195
161	1	13	27061	49195
161	1	14	22144	49195
161	1	15	17229	49195
161	1	16	12314	12314
161	1	17	28664	44277
161	1	18	17228	44277
161	1	19	22143	44277
161	1	20	22143	44277
161	1	21	27060	44277
161	1	22	31973	44277
161	1	23	-1	44277
161	1	24	41804	44277
161	1	25	41804	39365
161	1	26	36890	39365
161	1	27	31974	39365
161	1	28	-2	39365
161	1	29	22144	39365
161	1	30	17229	39365
161	1	31	12314	39365
161	1	32	7398	39365
161	1	33	-1	34448
161	1	34	-1	-2
161	1	35	17228	34448
161	1	36	22143	34448
161	1	37	27060	34448
161	1	38	-2	-1
161	1	39	36889	-1
161	1	40	41804	34448
161	1	41	29534	-1
161	1	42	36890	29534
161	1	43	31974	29534
161	1	44	27061	29534
161	1	45	22144	29534
161	1	46	17229	29534
161	1	47	-1	29534
161	1	48	7398	29534
161	1	49	7398	24619
161	1	50	7398	24619
161	1	51	12313	24619
161	1	52	17228	24619
161	1	53	22143	24619
161	1	54	24619	27060
161	1	55	31973	24619
161	1	56	36889	24619
161	1	57	-2	-1
161	1	58	31974	19701
161	1	59	27061	19701
161	1	60	-1	19701
161	1	61	17229	19701
161	1	62	12314	19701
161	1	63	-1	19701
161	1	64	7398	19701
