lsid	reff_orn	point_orn	dx	dy
234	1	1	-1	-2
234	1	2	12345	54115
234	1	3	17259	54115
234	1	4	22174	54115
234	1	5	27092	54115
234	1	6	32004	54115
234	1	7	36920	54115
234	1	8	-2	-1
234	1	9	41835	49201
234	1	10	36921	49201
234	1	11	32005	49201
234	1	12	27092	49201
234	1	13	22175	49201
234	1	14	17260	-1
234	1	15	12345	49201
234	1	16	7429	49201
234	1	17	7429	44283
234	1	18	12345	44283
234	1	19	17259	44283
234	1	20	-2	-1
234	1	21	27092	44283
234	1	22	32004	44283
234	1	23	36921	44283
234	1	24	-1	44283
234	1	25	-1	-1
234	1	26	36921	39371
234	1	27	32005	39371
234	1	28	27092	39371
234	1	29	22175	39371
234	1	30	22175	39371
234	1	31	-1	39371
234	1	32	17260	39371
234	1	33	17260	34453
234	1	34	22174	-1
234	1	35	1775474174	34453
234	1	36	-1	34453
234	1	37	36920	34453
234	1	38	41835	34453
234	1	39	-1	-2
234	1	40	-1	34453
234	1	41	51667	29540
234	1	42	46751	46751
234	1	43	41836	29540
234	1	44	36921	29540
234	1	45	32005	29540
234	1	46	27093	29540
234	1	47	22175	29540
234	1	48	17260	29540
234	1	49	-1	6304032
234	1	50	22174	-1
234	1	51	27091	24625
234	1	52	32004	24625
234	1	53	36920	-1
234	1	54	41835	24625
234	1	55	46750	24625
234	1	56	51667	24625
234	1	57	-2	-1
234	1	58	46751	19706
234	1	59	41836	19706
234	1	60	36921	19706
234	1	61	-1	19706
234	1	62	0	-1
234	1	63	22175	19706
234	1	64	17260	19706
