lsid	reff_orn	point_orn	dx	dy
238	1	1	0	54129
238	1	2	4914	54129
238	1	3	9829	54129
238	1	4	14747	54129
238	1	5	19659	54129
238	1	6	-2	-1
238	1	7	29490	54129
238	1	8	34405	54129
238	1	9	34405	49215
238	1	10	-1	49215
238	1	11	24576	49215
238	1	12	19660	-1
238	1	13	14747	49215
238	1	14	9830	49215
238	1	15	4915	-1
238	1	16	66	49215
238	1	17	66	44296
238	1	18	255	46181
238	1	19	9894	-2
238	1	20	14811	44296
238	1	21	-2	-1
238	1	22	24641	44296
238	1	23	29555	-1
238	1	24	34470	44296
238	1	25	34470	39385
238	1	26	29556	39385
238	1	27	24642	-1
238	1	28	19726	39385
238	1	29	14812	39385
238	1	30	9895	39385
238	1	31	4980	39385
238	1	32	-1	-2
238	1	33	66	34467
238	1	34	4979	34467
238	1	35	9894	-1
238	1	36	14811	34467
238	1	37	19725	34467
238	1	38	24641	34467
238	1	39	29555	34467
238	1	40	34470	34467
238	1	41	34470	-1
238	1	42	29556	29554
238	1	43	24642	29554
238	1	44	19726	29554
238	1	45	14812	-1
238	1	46	9895	29554
238	1	47	4980	29554
238	1	48	66	29554
238	1	49	66	29554
238	1	50	4979	29554
238	1	51	9894	29554
238	1	52	-2	-1
238	1	53	19725	29554
238	1	54	24641	29554
238	1	55	29555	29554
238	1	56	34470	29554
238	1	57	-2	-1
238	1	58	29556	24639
238	1	59	24642	24639
238	1	60	19726	24639
238	1	61	-1	24639
238	1	62	9896	-1
238	1	63	4980	24639
238	1	64	4980	24639
