lsid	reff_orn	point_orn	dx	dy
236	1	1	-1	54103
236	1	2	12345	54103
236	1	3	-1	-2
236	1	4	22175	54103
236	1	5	27091	54103
236	1	6	32005	54103
236	1	7	36921	54103
236	1	8	41835	54103
236	1	9	41835	49188
236	1	10	36922	36922
236	1	11	32006	49188
236	1	12	-2	-1
236	1	13	-2	-1
236	1	14	22176	49188
236	1	15	-1	2398504
236	1	16	12346	-2
236	1	17	12346	44270
236	1	18	17260	44270
236	1	19	22175	44270
236	1	20	27092	44270
236	1	21	32005	44270
236	1	22	36921	44270
236	1	23	41835	44270
236	1	24	46751	44270
236	1	25	46751	39359
236	1	26	41836	39359
236	1	27	36922	39359
236	1	28	32006	39359
236	1	29	27092	39359
236	1	30	22176	39359
236	1	31	17261	39359
236	1	32	39359	12346
236	1	33	12346	34441
236	1	34	-1	9005813
236	1	35	17260	34441
236	1	36	22175	34441
236	1	37	27092	34441
236	1	38	32005	34441
236	1	39	36921	36921
236	1	40	41836	34441
236	1	41	-1	1935207929
236	1	42	36922	29528
236	1	43	32006	29528
236	1	44	29528	27092
236	1	45	22176	29528
236	1	46	17261	29528
236	1	47	12346	-1
236	1	48	7430	29528
236	1	49	7430	24612
236	1	50	-1	-1
236	1	51	17260	24612
236	1	52	22175	24612
236	1	53	27092	-1
236	1	54	32005	24612
236	1	55	36921	24612
236	1	56	41835	24612
236	1	57	41835	19694
236	1	58	36922	-1
236	1	59	-1	19694
236	1	60	27092	19694
236	1	61	22176	22176
236	1	62	17261	19694
236	1	63	12346	19694
236	1	64	7430	19694
