lsid	reff_orn	point_orn	dx	dy
121	1	1	7429	54129
121	1	2	-1	54129
121	1	3	17259	54129
121	1	4	22174	54129
121	1	5	27091	54129
121	1	6	32004	54129
121	1	7	36920	-2
121	1	8	41835	54129
121	1	9	41835	49214
121	1	10	36921	49214
121	1	11	32005	49214
121	1	12	27092	49214
121	1	13	22175	-1
121	1	14	17260	49214
121	1	15	12345	49214
121	1	16	-1	12598808
121	1	17	7429	-1
121	1	18	12344	44296
121	1	19	17259	-1
121	1	20	59	44296
121	1	21	-2	-1
121	1	22	32004	44296
121	1	23	36920	44296
121	1	24	36920	44296
121	1	25	36920	-1
121	1	26	32005	39384
121	1	27	27092	39384
121	1	28	27092	39384
121	1	29	22175	39384
121	1	30	-2	-1
121	1	31	12345	39384
121	1	32	7429	39384
121	1	33	7429	34546
121	1	34	12344	34546
121	1	35	17259	34546
121	1	36	22174	34546
121	1	37	27091	34546
121	1	38	32004	34546
121	1	39	36920	34546
121	1	40	41835	34546
121	1	41	41835	-1
121	1	42	36921	29633
121	1	43	32005	29633
121	1	44	-1	29633
121	1	45	22175	29633
121	1	46	17260	29633
121	1	47	12345	29633
121	1	48	7429	29633
121	1	49	7429	-1
121	1	50	12344	24718
121	1	51	17259	24718
121	1	52	17259	24718
121	1	53	22174	24718
121	1	54	24718	50593792
121	1	55	32004	24718
121	1	56	36920	24718
121	1	57	36920	-1
121	1	58	32005	19800
121	1	59	27092	19800
121	1	60	22175	19800
121	1	61	17260	19800
121	1	62	12345	19800
121	1	63	7429	-1
121	1	64	2516	19800
