lsid	reff_orn	point_orn	dx	dy
93	1	1	0	54099
93	1	2	4914	54099
93	1	3	9829	54099
93	1	4	14747	-1
93	1	5	19659	54099
93	1	6	24575	54099
93	1	7	29490	54099
93	1	8	29490	54099
93	1	9	29490	49184
93	1	10	24576	49184
93	1	11	19660	49184
93	1	12	14747	49184
93	1	13	9830	49184
93	1	14	4915	49184
93	1	15	69	49184
93	1	16	66	49184
93	1	17	66	44266
93	1	18	4979	44266
93	1	19	9894	44266
93	1	20	14811	44266
93	1	21	19724	44266
93	1	22	24640	44266
93	1	23	24640	44266
93	1	24	29555	44266
93	1	25	39354	-1
93	1	26	24642	39354
93	1	27	19726	39354
93	1	28	14812	39354
93	1	29	9895	39354
93	1	30	4980	39354
93	1	31	69	39354
93	1	32	66	39354
93	1	33	66	34437
93	1	34	4979	34437
93	1	35	9894	34437
93	1	36	14811	34437
93	1	37	19724	34437
93	1	38	24641	34437
93	1	39	29555	34437
93	1	40	34470	34437
93	1	41	34470	29523
93	1	42	29556	29523
93	1	43	24642	29523
93	1	44	19726	29523
93	1	45	14812	29523
93	1	46	9895	29523
93	1	47	4980	29523
93	1	48	66	29523
93	1	49	66	24608
93	1	50	4979	24608
93	1	51	9894	24608
93	1	52	14811	24608
93	1	53	19725	24608
93	1	54	24641	24608
93	1	55	29555	24608
93	1	56	34470	24608
93	1	57	34470	19690
93	1	58	29556	19690
93	1	59	24642	19690
93	1	60	19726	19690
93	1	61	14812	19690
93	1	62	9896	19690
93	1	63	4980	19690
93	1	64	66	19690
