lsid	reff_orn	point_orn	dx	dy
152	1	1	0	0
152	1	2	4914	0
152	1	3	9829	0
152	1	4	-1	0
152	1	5	0	19659
152	1	6	24575	0
152	1	7	24575	0
152	1	8	29490	0
152	1	9	29490	29490
152	1	10	24576	-2
152	1	11	19660	-2
152	1	12	-2	1231421699
152	1	13	9830	-2
152	1	14	-1	-2
152	1	15	-1	-2
152	1	16	34	-2
152	1	17	34	-2
152	1	18	4948	-2
152	1	19	-1	-2
152	1	20	14780	-2
152	1	21	19693	-2
152	1	22	24609	-2
152	1	23	29523	-2
152	1	24	-2	-1
152	1	25	34438	-2
152	1	26	29524	-2
152	1	27	24610	-2
152	1	28	19694	-2
152	1	29	14781	-1
152	1	30	9863	-2
152	1	31	4948	-2
152	1	32	41	-2
152	1	33	41	-2
152	1	34	4954	-2
152	1	35	9870	-2
152	1	36	14787	-2
152	1	37	19700	-2
152	1	38	24616	-2
152	1	39	29530	-2
152	1	40	34445	-2
152	1	41	34445	-2
152	1	42	-1	-2
152	1	43	29531	-2
152	1	44	-1	-2
152	1	45	19701	-2
152	1	46	14788	-2
152	1	47	14788	-2
152	1	48	9871	-2
152	1	49	9871	-2
152	1	50	9871	-2
152	1	51	14787	-2
152	1	52	19700	-1
152	1	53	24616	-2
152	1	54	29530	-2
152	1	55	34445	-1
152	1	56	-2	-1
152	1	57	39362	-2
152	1	58	39362	39362
152	1	59	34447	-2
152	1	60	29531	-1
152	1	61	24617	-2
152	1	62	19701	-2
152	1	63	19701	-2
152	1	64	14788	-2
