lsid	reff_orn	point_orn	dx	dy
216	1	1	-2	0
216	1	2	12343	54126
216	1	3	17257	54126
216	1	4	22172	-2
216	1	5	27089	54126
216	1	6	-1	54126
216	1	7	-1	-2
216	1	8	41833	54126
216	1	9	41833	49212
216	1	10	36920	49212
216	1	11	32004	49212
216	1	12	27090	49212
216	1	13	22173	49212
216	1	14	17258	17258
216	1	15	12344	49212
216	1	16	12344	49212
216	1	17	12344	49212
216	1	18	17257	49212
216	1	19	-2	-1
216	1	20	27089	49212
216	1	21	32003	49212
216	1	22	36919	49212
216	1	23	41833	49212
216	1	24	46748	49212
216	1	25	-1	44294
216	1	26	-2	-1
216	1	27	36920	44294
216	1	28	32004	44294
216	1	29	27090	44294
216	1	30	1082	44294
216	1	31	-1	406945
216	1	32	12344	44294
216	1	33	12344	39382
216	1	34	12344	39382
216	1	35	17257	39382
216	1	36	22172	39382
216	1	37	27089	27089
216	1	38	32003	39382
216	1	39	36919	39382
216	1	40	41833	39382
216	1	41	-1	-1
216	1	42	-2	34465
216	1	43	32004	-1
216	1	44	27090	34465
216	1	45	22173	34465
216	1	46	22173	34465
216	1	47	-1	10578667
216	1	48	12344	34465
216	1	49	12344	29551
216	1	50	17257	29551
216	1	51	22172	29551
216	1	52	-2	-1
216	1	53	32003	29551
216	1	54	36919	29551
216	1	55	41833	29551
216	1	56	46748	29551
216	1	57	-2	-1
216	1	58	41834	24636
216	1	59	36920	24636
216	1	60	36920	24636
216	1	61	24636	-1
216	1	62	27091	24636
216	1	63	22173	24636
216	1	64	17258	-1
