lsid	reff_orn	point_orn	dx	dy
228	1	1	486880096	54131
228	1	2	54131	12344
228	1	3	17259	54131
228	1	4	-1	54131
228	1	5	27091	54131
228	1	6	32004	-1
228	1	7	-1	54131
228	1	8	41835	54131
228	1	9	41835	41835
228	1	10	36921	49217
228	1	11	32005	49217
228	1	12	27092	49217
228	1	13	22175	49217
228	1	14	17260	49217
228	1	15	12345	49217
228	1	16	-1	49217
228	1	17	7429	44298
228	1	18	12344	44298
228	1	19	17259	44298
228	1	20	-2	-1
228	1	21	27091	44298
228	1	22	32004	44298
228	1	23	36920	44298
228	1	24	41835	44298
228	1	25	41835	39387
228	1	26	36921	39387
228	1	27	32005	39387
228	1	28	27092	-1
228	1	29	22175	39387
228	1	30	17260	39387
228	1	31	17260	39387
228	1	32	-2	-1
228	1	33	12345	34469
228	1	34	17259	34469
228	1	35	22174	34469
228	1	36	27091	34469
228	1	37	32004	34469
228	1	38	-2	-1
228	1	39	41835	34469
228	1	40	46750	34469
228	1	41	46750	29556
228	1	42	-2	-1
228	1	43	36921	29556
228	1	44	32005	29556
228	1	45	27092	29556
228	1	46	-1	1937042468
228	1	47	17260	29556
228	1	48	12345	29556
228	1	49	12345	24641
228	1	50	17259	24641
228	1	51	22174	24641
228	1	52	-1	-1
228	1	53	32004	24641
228	1	54	36920	24641
228	1	55	41835	24641
228	1	56	46750	-1
228	1	57	46750	19722
228	1	58	41836	-1
228	1	59	36921	19722
228	1	60	32005	19722
228	1	61	32005	19722
228	1	62	27092	19722
228	1	63	22175	19722
228	1	64	17260	19722
