lsid	reff_orn	point_orn	dx	dy
127	1	1	7429	54124
127	1	2	12344	54124
127	1	3	17259	54124
127	1	4	22174	54124
127	1	5	27091	54124
127	1	6	32004	54124
127	1	7	36920	-1
127	1	8	41835	54124
127	1	9	41835	49209
127	1	10	36921	49209
127	1	11	32005	32005
127	1	12	27092	49209
127	1	13	22175	49209
127	1	14	17260	49209
127	1	15	12345	49209
127	1	16	7429	49209
127	1	17	7429	44291
127	1	18	12344	44291
127	1	19	17259	44291
127	1	20	-1	44291
127	1	21	27091	44291
127	1	22	32004	44291
127	1	23	32004	44291
127	1	24	36920	44291
127	1	25	36920	39379
127	1	26	32005	39379
127	1	27	-2	-1
127	1	28	27092	39379
127	1	29	22175	39379
127	1	30	17260	39379
127	1	31	12345	39379
127	1	32	7429	39379
127	1	33	7429	34461
127	1	34	34461	8822122
127	1	35	17259	34461
127	1	36	22174	34461
127	1	37	27091	27091
127	1	38	8193242	34461
127	1	39	34461	36920
127	1	40	41835	34461
127	1	41	41835	29548
127	1	42	36921	-1
127	1	43	32005	29548
127	1	44	27092	29548
127	1	45	-2	-1
127	1	46	17260	29548
127	1	47	-1	7564524
127	1	48	7429	-1
127	1	49	7429	24633
127	1	50	12344	24633
127	1	51	17259	-1
127	1	52	22174	24633
127	1	53	27091	24633
127	1	54	32004	24633
127	1	55	-1	24633
127	1	56	41835	-1
127	1	57	41835	19715
127	1	58	-1	19715
127	1	59	32005	19715
127	1	60	27092	19715
127	1	61	22175	19715
127	1	62	17260	19715
127	1	63	12345	-2
127	1	64	7429	19715
