lsid	reff_orn	point_orn	dx	dy
118	1	1	7429	54129
118	1	2	12344	54129
118	1	3	17259	54129
118	1	4	22174	54129
118	1	5	27091	-1
118	1	6	32004	54129
118	1	7	36920	54129
118	1	8	41835	41835
118	1	9	41835	49214
118	1	10	36921	49214
118	1	11	32005	49214
118	1	12	-1	4069603
118	1	13	22175	49214
118	1	14	17260	49214
118	1	15	17260	49214
118	1	16	12345	49214
118	1	17	12345	44296
118	1	18	17259	44296
118	1	19	22174	-1
118	1	20	27091	44296
118	1	21	44296	67108989
118	1	22	36920	44296
118	1	23	41835	-1
118	1	24	46750	44296
118	1	25	46750	39384
118	1	26	41836	39384
118	1	27	36921	36921
118	1	28	32005	39384
118	1	29	27092	39384
118	1	30	-1	39384
118	1	31	17260	39384
118	1	32	12345	39384
118	1	33	12345	-1
118	1	34	17259	34467
118	1	35	22174	34467
118	1	36	-1	-2
118	1	37	32004	34467
118	1	38	36920	34467
118	1	39	41835	-1
118	1	40	46750	34467
118	1	41	46750	29553
118	1	42	255	11303
118	1	43	36921	-1
118	1	44	32005	29553
118	1	45	27092	29553
118	1	46	22175	-1
118	1	47	17260	29553
118	1	48	29553	16974848
118	1	49	12345	24638
118	1	50	-2	-1
118	1	51	22174	24638
118	1	52	27091	24638
118	1	53	32004	24638
118	1	54	36920	36920
118	1	55	41835	24638
118	1	56	46750	24638
118	1	57	46750	19720
118	1	58	41836	19720
118	1	59	36921	19720
118	1	60	32005	-1
118	1	61	27092	19720
118	1	62	22175	19720
118	1	63	17260	19720
118	1	64	12345	-1
