lsid	reff_orn	point_orn	dx	dy
169	1	1	7429	54096
169	1	2	-1	-2
169	1	3	17259	54096
169	1	4	22174	54096
169	1	5	27091	-1
169	1	6	2097470112	54096
169	1	7	-2	-1
169	1	8	41835	54096
169	1	9	41835	49181
169	1	10	-1	49181
169	1	11	32005	49181
169	1	12	1775555644	49181
169	1	13	-1	49181
169	1	14	17260	49181
169	1	15	12345	49181
169	1	16	7429	49181
169	1	17	7429	44263
169	1	18	-1	44263
169	1	19	17259	44263
169	1	20	22174	172
169	1	21	27091	44263
169	1	22	32004	44263
169	1	23	36920	-1
169	1	24	41835	44263
169	1	25	-2	39351
169	1	26	-2	-1
169	1	27	32005	39351
169	1	28	1775555644	39351
169	1	29	22175	-1
169	1	30	17260	39351
169	1	31	12345	39351
169	1	32	12345	39351
169	1	33	12345	34513
169	1	34	17259	34513
169	1	35	22174	34513
169	1	36	27091	34513
169	1	37	-2	-1
169	1	38	36920	34513
169	1	39	41835	34513
169	1	40	41835	34513
169	1	41	41835	29599
169	1	42	36921	29599
169	1	43	32005	29599
169	1	44	27092	29599
169	1	45	22175	29599
169	1	46	17260	-1
169	1	47	12345	29599
169	1	48	7430	29599
169	1	49	7430	29599
169	1	50	-2	29599
169	1	51	7047916	29599
169	1	52	22174	-1
169	1	53	27091	29599
169	1	54	32004	29599
169	1	55	32004	29599
169	1	56	36920	29599
169	1	57	24685	36920
169	1	58	32005	24685
169	1	59	27092	24685
169	1	60	22175	24685
169	1	61	17260	-1
169	1	62	12345	24685
169	1	63	7430	24685
169	1	64	7430	24685
