lsid	reff_orn	point_orn	dx	dy
39	1	1	7428	54043
39	1	2	-1	54043
39	1	3	12344	54043
39	1	4	17259	54043
39	1	5	22174	54043
39	1	6	27091	54043
39	1	7	32004	54043
39	1	8	36920	54043
39	1	9	36920	49127
39	1	10	32005	49127
39	1	11	32005	49127
39	1	12	32005	49127
39	1	13	27092	49127
39	1	14	22175	49127
39	1	15	-1	49127
39	1	16	22175	49127
39	1	17	22175	-2
39	1	18	27091	44210
39	1	19	32004	44210
39	1	20	-1	44210
39	1	21	41835	44210
39	1	22	46750	44210
39	1	23	51667	44210
39	1	24	-1	44210
39	1	25	56504	39298
39	1	26	51592	39298
39	1	27	51592	39298
39	1	28	-1	39298
39	1	29	46674	39298
39	1	30	-1	39298
39	1	31	46674	39298
39	1	32	41759	39298
39	1	33	-1	34380
39	1	34	46673	34380
39	1	35	51591	34380
39	1	36	51591	34380
39	1	37	56504	34380
39	1	38	-1	34380
39	1	39	56504	34380
39	1	40	-1	-1
39	1	41	56504	29467
39	1	42	51592	29467
39	1	43	-1	29467
39	1	44	41759	29467
39	1	45	41759	29467
39	1	46	41759	29467
39	1	47	36844	29467
39	1	48	31929	29467
39	1	49	31929	29467
39	1	50	36843	29467
39	1	51	36843	29467
39	1	52	-1	1813512
39	1	53	46673	29467
39	1	54	29467	-1
39	1	55	56504	-1
39	1	56	56531	29467
39	1	57	56531	24551
39	1	58	56531	24551
39	1	59	56531	24551
39	1	60	-1	24551
39	1	61	51620	24551
39	1	62	46702	24551
39	1	63	41787	24551
39	1	64	36873	24551
