lsid	reff_orn	point_orn	dx	dy
68	1	1	7428	3
68	1	2	12343	3
68	1	3	17258	3
68	1	4	17258	3
68	1	5	22173	3
68	1	6	27090	3
68	1	7	32003	3
68	1	8	-1	3
68	1	9	36919	-2
68	1	10	32004	-2
68	1	11	27091	-2
68	1	12	22174	-2
68	1	13	22174	-2
68	1	14	17259	-2
68	1	15	17259	-2
68	1	16	12344	-2
68	1	17	12344	12344
68	1	18	17258	-2
68	1	19	22173	-2
68	1	20	27090	-2
68	1	21	-1	-2
68	1	22	36919	-2
68	1	23	41834	-2
68	1	24	46749	-2
68	1	25	46749	-2
68	1	26	41835	-2
68	1	27	36920	-2
68	1	28	-1	-2
68	1	29	27091	-2
68	1	30	-1	-2
68	1	31	17259	-2
68	1	32	12345	-2
68	1	33	12345	-2
68	1	34	17258	-2
68	1	35	22173	-2
68	1	36	27090	-2
68	1	37	32003	-2
68	1	38	32003	-2
68	1	39	36919	-2
68	1	40	41834	-2
68	1	41	41834	-2
68	1	42	36920	-2
68	1	43	32004	-2
68	1	44	27091	-2
68	1	45	22174	-2
68	1	46	17259	-2
68	1	47	17259	-2
68	1	48	12344	-2
68	1	49	12344	-2
68	1	50	12344	-2
68	1	51	17258	-1
68	1	52	22173	-2
68	1	53	27090	-2
68	1	54	32003	-2
68	1	55	36919	-2
68	1	56	41834	41834
68	1	57	41834	-2
68	1	58	36920	-2
68	1	59	32004	-2
68	1	60	27091	-2
68	1	61	22174	-2
68	1	62	17259	-2
68	1	63	17259	-2
68	1	64	12344	-2
