lsid	reff_orn	point_orn	dx	dy
264	1	1	7429	54080
264	1	2	12345	54080
264	1	3	17997	54080
264	1	4	-2	-1
264	1	5	28073	54080
264	1	6	32988	54080
264	1	7	-1	54080
264	1	8	43557	54080
264	1	9	0	-1
264	1	10	48471	48918
264	1	11	-2	-1
264	1	12	38642	48918
264	1	13	32989	48918
264	1	14	28074	48918
264	1	15	28074	48918
264	1	16	23160	48918
264	1	17	17505	48918
264	1	18	0	-1
264	1	19	12592	48918
264	1	20	12592	43759
264	1	21	17504	43759
264	1	22	22422	43759
264	1	23	28073	43759
264	1	24	-1	43759
264	1	25	38148	-2
264	1	26	43065	43759
264	1	27	43065	43759
264	1	28	47980	43759
264	1	29	52894	-1
264	1	30	52894	38596
264	1	31	47981	38596
264	1	32	47981	38596
264	1	33	42327	38596
264	1	34	37413	38596
264	1	35	32251	-2
264	1	36	27338	38596
264	1	37	21683	38596
264	1	38	16770	38596
264	1	39	11854	-1
264	1	40	11854	33437
264	1	41	16769	33437
264	1	42	-1	-2
264	1	43	22422	33437
264	1	44	27337	33437
264	1	45	32497	33437
264	1	46	37412	33437
264	1	47	43065	33437
264	1	48	-1	-2
264	1	49	-1	33437
264	1	50	47980	28273
264	1	51	-2	28273
264	1	52	-2	-1
264	1	53	32498	28273
264	1	54	27583	28273
264	1	55	22423	28273
264	1	56	17505	28273
264	1	57	11854	28273
264	1	58	6939	-1
264	1	59	2025	28273
264	1	60	2025	28273
264	1	61	-1	28273
264	1	62	11853	28273
264	1	63	17504	28273
264	1	64	22422	-2
264	1	65	27582	28273
264	1	66	-1	28273
264	1	67	38148	28273
264	1	68	43065	28273
264	1	69	47980	-1
264	1	70	47980	23115
264	1	71	43066	23115
264	1	72	38149	23115
264	1	73	-2	-1
264	1	74	27583	-2
264	1	75	22423	23115
264	1	76	17505	23115
264	1	77	11854	23115
264	1	78	23115	50593792
264	1	79	2025	23115
264	1	80	2025	17952
264	1	81	6938	-1
264	1	82	11853	17952
264	1	83	17504	17952
264	1	84	22422	17952
264	1	85	27582	17952
264	1	86	32497	17952
264	1	87	38148	-1
264	1	88	43065	17952
264	1	89	47980	17952
