lsid	reff_orn	point_orn	dx	dy
201	1	1	7428	54124
201	1	2	12344	54124
201	1	3	17259	54124
201	1	4	22174	54124
201	1	5	27091	54124
201	1	6	32004	54124
201	1	7	36920	36920
201	1	8	41835	54124
201	1	9	41835	49210
201	1	10	-1	3807520
201	1	11	32005	49210
201	1	12	27092	49210
201	1	13	22175	49210
201	1	14	-1	49210
201	1	15	49210	12345
201	1	16	7429	49210
201	1	17	-1	-1
201	1	18	12344	44291
201	1	19	17259	44291
201	1	20	-2	-1
201	1	21	27091	44291
201	1	22	32004	44291
201	1	23	36920	44291
201	1	24	41835	44291
201	1	25	41835	39380
201	1	26	36921	39380
201	1	27	32005	39380
201	1	28	27092	39380
201	1	29	22175	39380
201	1	30	-2	-1
201	1	31	12345	39380
201	1	32	7429	39380
201	1	33	7429	34462
201	1	34	12344	34462
201	1	35	17259	34462
201	1	36	22174	34462
201	1	37	27091	34462
201	1	38	32004	34462
201	1	39	-1	34462
201	1	40	41835	34462
201	1	41	41835	41835
201	1	42	3757601	29549
201	1	43	-1	29549
201	1	44	27092	29549
201	1	45	22175	29549
201	1	46	17260	29549
201	1	47	12345	29549
201	1	48	7429	-2
201	1	49	7429	24634
201	1	50	12344	24634
201	1	51	12344	24634
201	1	52	17259	24634
201	1	53	-2	-1
201	1	54	27091	24634
201	1	55	32004	24634
201	1	56	36920	24634
201	1	57	36920	19715
201	1	58	334688	19715
201	1	59	-2	-1
201	1	60	22175	19715
201	1	61	17260	19715
201	1	62	12345	19715
201	1	63	7429	19715
201	1	64	2516	19715
