lsid	reff_orn	point_orn	dx	dy
198	1	1	7429	54126
198	1	2	54126	16974848
198	1	3	17259	54126
198	1	4	22174	54126
198	1	5	27091	54126
198	1	6	32004	54126
198	1	7	36920	54126
198	1	8	41835	54126
198	1	9	41835	49212
198	1	10	36921	49212
198	1	11	32005	32005
198	1	12	27092	49212
198	1	13	22175	49212
198	1	14	49212	17260
198	1	15	12345	49212
198	1	16	7429	49212
198	1	17	-1	44293
198	1	18	12344	44293
198	1	19	17259	44293
198	1	20	17259	44293
198	1	21	22174	44293
198	1	22	-1	-2
198	1	23	32004	44293
198	1	24	36920	44293
198	1	25	-1	-2
198	1	26	32005	39382
198	1	27	27092	39382
198	1	28	22175	39382
198	1	29	17260	39382
198	1	30	17260	39382
198	1	31	12345	39382
198	1	32	7429	39382
198	1	33	7429	-2
198	1	34	12344	34464
198	1	35	12344	-1
198	1	36	17259	34464
198	1	37	17259	34464
198	1	38	22174	34464
198	1	39	27091	-1
198	1	40	32004	34464
198	1	41	-2	-1
198	1	42	27092	34464
198	1	43	22175	34464
198	1	44	17260	34464
198	1	45	12345	34464
198	1	46	7429	34464
198	1	47	-1	-2
198	1	48	41	34464
198	1	49	41	29630
198	1	50	4955	-1
198	1	51	9870	29630
198	1	52	14787	29630
198	1	53	29630	1819476227
198	1	54	24616	29630
198	1	55	24616	29630
198	1	56	29630	29530
198	1	57	29530	24716
198	1	58	24617	24716
198	1	59	-1	1619845270
198	1	60	14788	24716
198	1	61	9871	24716
198	1	62	4955	24716
198	1	63	-2	-1
198	1	64	55	24716
