lsid	reff_orn	point_orn	dx	dy
153	1	1	-2	54137
153	1	2	4893	54137
153	1	3	-2	-1
153	1	4	9808	-1
153	1	5	14726	-1
153	1	6	19638	54137
153	1	7	-1	54137
153	1	8	19638	54137
153	1	9	-2	-1
153	1	10	14726	49222
153	1	11	-2	-1
153	1	12	4894	49222
153	1	13	29	49222
153	1	14	26	49222
153	1	15	23	49222
153	1	16	20	49222
153	1	17	20	44304
153	1	18	20	44304
153	1	19	4933	44304
153	1	20	9849	44304
153	1	21	-1	44304
153	1	22	-1	44304
153	1	23	24595	-1
153	1	24	29509	44304
153	1	25	29509	39392
153	1	26	-1	39392
153	1	27	19680	39392
153	1	28	14767	39392
153	1	29	9850	-1
153	1	30	4934	39392
153	1	31	31	39392
153	1	32	29	39392
153	1	33	29	34475
153	1	34	4943	34475
153	1	35	-1	34475
153	1	36	14775	34475
153	1	37	19688	34475
153	1	38	19688	34475
153	1	39	19688	34475
153	1	40	24604	34475
153	1	41	24604	29561
153	1	42	19689	29561
153	1	43	-1	29561
153	1	44	9858	29561
153	1	45	4943	29561
153	1	46	-1	-1
153	1	47	26	29561
153	1	48	23	29561
153	1	49	23	24646
153	1	50	4936	24646
153	1	51	9851	-1
153	1	52	14768	24646
153	1	53	76	-1
153	1	54	24598	24646
153	1	55	29512	24646
153	1	56	34427	24646
153	1	57	34427	19728
153	1	58	29513	19728
153	1	59	24599	-1
153	1	60	19683	19728
153	1	61	-1	19728
153	1	62	-2	-1
153	1	63	4937	19728
153	1	64	26	19728
