lsid	reff_orn	point_orn	dx	dy
73	1	1	7428	54097
73	1	2	12345	54097
73	1	3	17259	54097
73	1	4	22174	54097
73	1	5	27091	54097
73	1	6	32004	54097
73	1	7	36921	54097
73	1	8	41835	54097
73	1	9	41835	49183
73	1	10	-1	49183
73	1	11	32005	49183
73	1	12	27092	49183
73	1	13	22175	49183
73	1	14	17260	49183
73	1	15	12345	49183
73	1	16	7429	49183
73	1	17	7429	44264
73	1	18	12345	44264
73	1	19	17259	44264
73	1	20	-1	44264
73	1	21	27091	44264
73	1	22	32004	44264
73	1	23	36921	44264
73	1	24	41835	44264
73	1	25	41835	39353
73	1	26	36921	36921
73	1	27	32005	39353
73	1	28	27092	39353
73	1	29	22175	39353
73	1	30	17260	39353
73	1	31	12345	39353
73	1	32	7429	39353
73	1	33	7429	34435
73	1	34	12345	34435
73	1	35	17259	34435
73	1	36	22174	34435
73	1	37	27091	34435
73	1	38	32004	34435
73	1	39	36921	34435
73	1	40	41835	34435
73	1	41	41835	29522
73	1	42	36921	29522
73	1	43	32005	-1
73	1	44	27092	29522
73	1	45	22175	29522
73	1	46	1131203374	29522
73	1	47	12345	29522
73	1	48	12345	29522
73	1	49	12345	24607
73	1	50	17259	24607
73	1	51	22174	24607
73	1	52	27091	24607
73	1	53	-1	-1
73	1	54	36921	24607
73	1	55	41835	24607
73	1	56	46750	24607
73	1	57	46750	19688
73	1	58	41835	19688
73	1	59	36921	19688
73	1	60	36921	19688
73	1	61	32005	19688
73	1	62	27092	19688
73	1	63	22175	19688
73	1	64	20693	19688
