lsid	reff_orn	point_orn	dx	dy
224	1	1	7426	54126
224	1	2	12350	54126
224	1	3	17263	54126
224	1	4	21639	54126
224	1	5	27491	54126
224	1	6	31678	54126
224	1	7	37750	54126
224	1	8	41962	54126
224	1	9	41964	49211
224	1	10	37752	49211
224	1	11	31680	49211
224	1	12	27093	49211
224	1	13	22175	-1
224	1	14	17260	49211
224	1	15	12346	49211
224	1	16	-1	-1
224	1	17	7429	44293
224	1	18	12345	44293
224	1	19	17259	44293
224	1	20	-1	357792
224	1	21	27092	44293
224	1	22	32003	44293
224	1	23	32003	44293
224	1	24	36921	44293
224	1	25	36921	39461
224	1	26	32004	39461
224	1	27	27093	39461
224	1	28	22174	39461
224	1	29	1131203374	39461
224	1	30	-1	-1
224	1	31	7428	39461
224	1	32	7428	39461
224	1	33	7428	34543
224	1	34	12345	34543
224	1	35	17260	34543
224	1	36	21639	34543
224	1	37	27491	34543
224	1	38	31678	34543
224	1	39	31677	34543
224	1	40	37749	34543
224	1	41	37748	29630
224	1	42	32003	-2
224	1	43	27093	29630
224	1	44	22175	29630
224	1	45	17260	-1
224	1	46	12345	29630
224	1	47	7429	29630
224	1	48	-1	-2
224	1	49	2516	24715
224	1	50	7428	24715
224	1	51	12345	24715
224	1	52	17259	24715
224	1	53	22174	24715
224	1	54	-1	24715
224	1	55	32004	24715
224	1	56	36921	24715
224	1	57	36921	24715
224	1	58	32005	24715
224	1	59	27093	-1
224	1	60	22175	24715
224	1	61	17260	24715
224	1	62	-1	24715
224	1	63	7429	24715
224	1	64	-1	84
