lsid	reff_orn	point_orn	dx	dy
75	1	1	7428	54103
75	1	2	12345	54103
75	1	3	17258	54103
75	1	4	22174	54103
75	1	5	22174	54103
75	1	6	22174	54103
75	1	7	27089	54103
75	1	8	27089	54103
75	1	9	27089	49189
75	1	10	22175	49189
75	1	11	22175	49189
75	1	12	-1	49189
75	1	13	12346	49189
75	1	14	7429	49189
75	1	15	7429	49189
75	1	16	2514	49189
75	1	17	2514	44270
75	1	18	7428	44270
75	1	19	12345	44270
75	1	20	17258	44270
75	1	21	22174	44270
75	1	22	22174	44270
75	1	23	27089	44270
75	1	24	27089	44270
75	1	25	27089	39358
75	1	26	22175	39358
75	1	27	17259	39358
75	1	28	12346	-1
75	1	29	7429	39358
75	1	30	2514	39358
75	1	31	39358	2514
75	1	32	-2	39358
75	1	33	-2	34441
75	1	34	2513	34441
75	1	35	2513	34441
75	1	36	7428	34441
75	1	37	12345	34441
75	1	38	17258	34441
75	1	39	17258	34441
75	1	40	22174	34441
75	1	41	-1	29528
75	1	42	17259	29528
75	1	43	17259	29528
75	1	44	12346	29528
75	1	45	7429	29528
75	1	46	2514	29528
75	1	47	-2	29528
75	1	48	-2	29528
75	1	49	-2	24613
75	1	50	-2	-1
75	1	51	3996	24613
75	1	52	8910	24613
75	1	53	13825	24613
75	1	54	18740	24613
75	1	55	23654	24613
75	1	56	23654	24613
75	1	57	23654	19694
75	1	58	18740	19694
75	1	59	13826	19694
75	1	60	-1	19694
75	1	61	8910	19694
75	1	62	3996	19694
75	1	63	-2	19694
75	1	64	-2	19694
