lsid	reff_orn	point_orn	dx	dy
215	1	1	1481	54123
215	1	2	6399	54123
215	1	3	11313	54123
215	1	4	16228	-1
215	1	5	21143	54123
215	1	6	26057	54123
215	1	7	30974	30974
215	1	8	35888	54123
215	1	9	35888	49209
215	1	10	30976	-1
215	1	11	26058	49209
215	1	12	21144	49209
215	1	13	16229	49209
215	1	14	39922	-1
215	1	15	6400	49209
215	1	16	1482	49209
215	1	17	1482	44290
215	1	18	6399	44290
215	1	19	11313	44290
215	1	20	40	44290
215	1	21	16633597	-1
215	1	22	26057	44290
215	1	23	30975	44290
215	1	24	35888	44290
215	1	25	35888	39379
215	1	26	30976	39379
215	1	27	26058	39379
215	1	28	-1	39379
215	1	29	16229	39379
215	1	30	11314	39379
215	1	31	6400	39379
215	1	32	1482	39379
215	1	33	1482	34461
215	1	34	6399	34461
215	1	35	11313	34461
215	1	36	16228	34461
215	1	37	21143	-1
215	1	38	26057	34461
215	1	39	30975	34461
215	1	40	30975	34461
215	1	41	30975	29548
215	1	42	26058	29548
215	1	43	21144	29548
215	1	44	16229	-1
215	1	45	11314	29548
215	1	46	11314	29548
215	1	47	6400	29548
215	1	48	1482	29548
215	1	49	1482	24633
215	1	50	6399	24633
215	1	51	11313	24633
215	1	52	16228	-1
215	1	53	21143	24633
215	1	54	26057	24633
215	1	55	30975	24633
215	1	56	35888	24633
215	1	57	35888	19714
215	1	58	30975	-1
215	1	59	26058	19714
215	1	60	21144	19714
215	1	61	16229	19714
215	1	62	11314	-1
215	1	63	6400	19714
215	1	64	1482	19714
