lsid	reff_orn	point_orn	dx	dy
189	1	1	7429	54122
189	1	2	12344	54122
189	1	3	17259	54122
189	1	4	-2	-1
189	1	5	27091	54122
189	1	6	32004	54122
189	1	7	36920	54122
189	1	8	41835	54122
189	1	9	41835	49208
189	1	10	-1	49208
189	1	11	32005	49208
189	1	12	27092	49208
189	1	13	27092	49208
189	1	14	22175	49208
189	1	15	17260	-1
189	1	16	12345	49208
189	1	17	12345	44289
189	1	18	17259	-1
189	1	19	22174	44289
189	1	20	27091	44289
189	1	21	27091	44289
189	1	22	32004	44289
189	1	23	-1	-1
189	1	24	41835	44289
189	1	25	41835	39378
189	1	26	36921	39378
189	1	27	32005	39378
189	1	28	27092	39378
189	1	29	22175	-1
189	1	30	17260	39378
189	1	31	12345	39378
189	1	32	7429	39378
189	1	33	7429	34460
189	1	34	12345	34460
189	1	35	17259	34460
189	1	36	22174	34460
189	1	37	27091	34460
189	1	38	32004	34460
189	1	39	-2	-1
189	1	40	41835	34460
189	1	41	41835	29547
189	1	42	36921	29547
189	1	43	32005	29547
189	1	44	27092	29547
189	1	45	22175	29547
189	1	46	17260	29547
189	1	47	12345	29547
189	1	48	7429	29547
189	1	49	7429	24632
189	1	50	-2	-1
189	1	51	17259	24632
189	1	52	22174	24632
189	1	53	27091	24632
189	1	54	24632	-1
189	1	55	36920	24632
189	1	56	41835	24632
189	1	57	41835	19713
189	1	58	-2	-1
189	1	59	32005	19713
189	1	60	27092	19713
189	1	61	22175	19713
189	1	62	-2	-1
189	1	63	12345	12345
189	1	64	7429	19713
