lsid	reff_orn	point_orn	dx	dy
138	1	1	0	54131
138	1	2	4914	54131
138	1	3	9829	-1
138	1	4	14747	54131
138	1	5	19659	54131
138	1	6	24575	54131
138	1	7	-1	54131
138	1	8	34405	54131
138	1	9	34405	49216
138	1	10	-1	49216
138	1	11	24576	0
138	1	12	19660	49216
138	1	13	19660	49216
138	1	14	14747	49216
138	1	15	-2	-1
138	1	16	4915	49216
138	1	17	322156310	44298
138	1	18	-2	-1
138	1	19	14747	44298
138	1	20	5032847	44298
138	1	21	-2	-1
138	1	22	29490	44298
138	1	23	34405	44298
138	1	24	-2	-1
138	1	25	39322	39386
138	1	26	-1	-2
138	1	27	29491	39386
138	1	28	24576	39386
138	1	29	19660	39386
138	1	30	-1	-1
138	1	31	9830	39386
138	1	32	4915	39386
138	1	33	4915	34469
138	1	34	9829	34469
138	1	35	14747	34469
138	1	36	19659	34469
138	1	37	-1	34469
138	1	38	29490	34469
138	1	39	34405	-1
138	1	40	39322	34469
138	1	41	39322	29555
138	1	42	34406	29555
138	1	43	29555	67108979
138	1	44	24576	29555
138	1	45	19660	29555
138	1	46	14747	-1
138	1	47	2516576	29555
138	1	48	-1	29555
138	1	49	4915	24640
138	1	50	9829	24640
138	1	51	14747	24640
138	1	52	-1	24640
138	1	53	24575	24640
138	1	54	29490	24640
138	1	55	34405	24640
138	1	56	24640	39322
138	1	57	39322	19722
138	1	58	34406	19722
138	1	59	29491	19722
138	1	60	24576	19722
138	1	61	19660	19722
138	1	62	14747	-1
138	1	63	9830	19722
138	1	64	4915	19722
