lsid	reff_orn	point_orn	dx	dy
151	1	1	7428	54131
151	1	2	12344	54131
151	1	3	17259	54131
151	1	4	22174	54131
151	1	5	27091	54131
151	1	6	2097470112	54131
151	1	7	0	-1
151	1	8	41835	54131
151	1	9	41835	49216
151	1	10	36921	49216
151	1	11	32005	49216
151	1	12	27092	49216
151	1	13	22175	-1
151	1	14	17260	49216
151	1	15	12345	49216
151	1	16	7429	-1
151	1	17	7429	44298
151	1	18	-2	-1
151	1	19	17259	44298
151	1	20	22174	44298
151	1	21	27091	44298
151	1	22	32004	44298
151	1	23	36920	44298
151	1	24	41835	44298
151	1	25	41835	41835
151	1	26	36921	39386
151	1	27	36921	39386
151	1	28	32005	39386
151	1	29	39386	27092
151	1	30	22175	39386
151	1	31	17260	39386
151	1	32	12345	39386
151	1	33	-2	-1
151	1	34	17259	17259
151	1	35	-1	34469
151	1	36	-1	34469
151	1	37	32004	-1
151	1	38	36920	34469
151	1	39	41835	34469
151	1	40	34469	-2
151	1	41	46750	29555
151	1	42	41836	29555
151	1	43	36921	-2
151	1	44	32005	29555
151	1	45	27092	29555
151	1	46	22175	29555
151	1	47	-1	29555
151	1	48	12345	29555
151	1	49	-1	24640
151	1	50	0	-1
151	1	51	22174	24640
151	1	52	27091	24640
151	1	53	32004	24640
151	1	54	36920	24640
151	1	55	41835	24640
151	1	56	46750	24640
151	1	57	-2	19722
151	1	58	41836	19722
151	1	59	-1	-1
151	1	60	32005	19722
151	1	61	27092	19722
151	1	62	22175	19722
151	1	63	17260	19722
151	1	64	-2	-1
