lsid	reff_orn	point_orn	dx	dy
54	1	1	7428	54081
54	1	2	12344	54081
54	1	3	17259	54081
54	1	4	22174	54081
54	1	5	27091	54081
54	1	6	32004	54081
54	1	7	36920	54081
54	1	8	41835	54081
54	1	9	41835	49167
54	1	10	36921	49167
54	1	11	32005	49167
54	1	12	27092	49167
54	1	13	22175	49167
54	1	14	17260	49167
54	1	15	12345	49167
54	1	16	7429	49167
54	1	17	7429	44248
54	1	18	7429	44248
54	1	19	12344	44248
54	1	20	17259	44248
54	1	21	22174	44248
54	1	22	27091	44248
54	1	23	32004	44248
54	1	24	36920	44248
54	1	25	36920	39337
54	1	26	32005	39337
54	1	27	27092	39337
54	1	28	22175	39337
54	1	29	17260	39337
54	1	30	12345	-1
54	1	31	7429	39337
54	1	32	2516	39337
54	1	33	2516	39337
54	1	34	7429	39337
54	1	35	12344	39337
54	1	36	17259	39337
54	1	37	22174	39337
54	1	38	27091	39337
54	1	39	32004	39337
54	1	40	36920	39337
54	1	41	36920	34419
54	1	42	32005	34419
54	1	43	27092	34419
54	1	44	22175	34419
54	1	45	17260	34419
54	1	46	12345	34419
54	1	47	7429	34419
54	1	48	2516	34419
54	1	49	2516	29506
54	1	50	29506	-1
54	1	51	12344	29506
54	1	52	17259	29506
54	1	53	17259	29506
54	1	54	22174	29506
54	1	55	27091	29506
54	1	56	32004	29506
54	1	57	32004	24591
54	1	58	27092	24591
54	1	59	22175	24591
54	1	60	17260	24591
54	1	61	12345	24591
54	1	62	7429	24591
54	1	63	2516	24591
54	1	64	41	24591
