lsid	reff_orn	point_orn	dx	dy
177	1	1	0	0
177	1	2	4914	0
177	1	3	9829	0
177	1	4	65535	51
177	1	5	19659	-1
177	1	6	24575	0
177	1	7	29490	0
177	1	8	34405	0
177	1	9	34405	-2
177	1	10	29491	-2
177	1	11	-1	-2
177	1	12	19660	-2
177	1	13	14747	-2
177	1	14	-2	-1
177	1	15	4915	-2
177	1	16	47	-2
177	1	17	47	-2
177	1	18	-1	-2
177	1	19	9876	-1
177	1	20	3786985	-2
177	1	21	-1	-2
177	1	22	24622	-2
177	1	23	29536	-2
177	1	24	29536	-2
177	1	25	29536	-2
177	1	26	-1	16386212
177	1	27	19707	-2
177	1	28	14794	-2
177	1	29	14794	-2
177	1	30	9877	-2
177	1	31	4961	-2
177	1	32	47	-2
177	1	33	47	-2
177	1	34	4961	-2
177	1	35	38	-1
177	1	36	14793	-2
177	1	37	19706	-2
177	1	38	24622	-2
177	1	39	29536	-2
177	1	40	34451	-2
177	1	41	34451	-2
177	1	42	-2	-1
177	1	43	24623	-2
177	1	44	19707	-2
177	1	45	14794	-2
177	1	46	9877	-1
177	1	47	4961	-2
177	1	48	47	-2
177	1	49	47	-2
177	1	50	-1	-2
177	1	51	9876	-2
177	1	52	14793	-2
177	1	53	14793	-2
177	1	54	19706	-2
177	1	55	24622	-1
177	1	56	29536	-2
177	1	57	29536	-2
177	1	58	24623	-2
177	1	59	24623	-1
177	1	60	-2	19707
177	1	61	14794	-2
177	1	62	-2	-1
177	1	63	4961	-2
177	1	64	-2	-1
