lsid	reff_orn	point_orn	dx	dy
47	1	1	7428	54010
47	1	2	12344	54010
47	1	3	17259	54010
47	1	4	22174	54010
47	1	5	27091	54010
47	1	6	32004	54010
47	1	7	36920	54010
47	1	8	41835	54010
47	1	9	41835	49094
47	1	10	36921	49094
47	1	11	-1	49094
47	1	12	27092	49094
47	1	13	22175	49094
47	1	14	17260	49094
47	1	15	12345	49094
47	1	16	7429	49094
47	1	17	7429	44177
47	1	18	-1	-1
47	1	19	17259	44177
47	1	20	22174	44177
47	1	21	27091	44177
47	1	22	32004	44177
47	1	23	36920	44177
47	1	24	41835	44177
47	1	25	41835	39265
47	1	26	41835	39265
47	1	27	36921	39265
47	1	28	32005	39265
47	1	29	32005	39265
47	1	30	27092	39265
47	1	31	22175	39265
47	1	32	17260	39265
47	1	33	17260	34347
47	1	34	22174	34347
47	1	35	27091	34347
47	1	36	27091	34347
47	1	37	32004	34347
47	1	38	36920	34347
47	1	39	41835	34347
47	1	40	46750	34347
47	1	41	46750	29435
47	1	42	41836	29435
47	1	43	36921	29435
47	1	44	36921	29435
47	1	45	32005	29435
47	1	46	27092	29435
47	1	47	22175	29435
47	1	48	17260	29435
47	1	49	17260	24518
47	1	50	22174	24518
47	1	51	27091	24518
47	1	52	27091	24518
47	1	53	32004	24518
47	1	54	36920	24518
47	1	55	41835	24518
47	1	56	46750	24518
47	1	57	46750	19601
47	1	58	41836	19601
47	1	59	36921	19601
47	1	60	32005	19601
47	1	61	27092	19601
47	1	62	22175	19601
47	1	63	17260	19601
47	1	64	12345	19601
