lsid	reff_orn	point_orn	dx	dy
188	1	1	7428	54105
188	1	2	12345	12345
188	1	3	17259	54105
188	1	4	22174	54105
188	1	5	27091	11774
188	1	6	32004	54105
188	1	7	36920	54105
188	1	8	41835	54105
188	1	9	-2	49191
188	1	10	49191	36921
188	1	11	32005	49191
188	1	12	27092	49191
188	1	13	22175	-2
188	1	14	17260	49191
188	1	15	12345	49191
188	1	16	7429	-1
188	1	17	7429	44272
188	1	18	12344	44272
188	1	19	17259	44272
188	1	20	22174	-1
188	1	21	27091	44272
188	1	22	32004	44272
188	1	23	32004	44272
188	1	24	36920	44272
188	1	25	36920	-1
188	1	26	32005	39361
188	1	27	27092	39361
188	1	28	22175	39361
188	1	29	17260	39361
188	1	30	12345	39361
188	1	31	7429	39361
188	1	32	2516	39361
188	1	33	2516	34443
188	1	34	-2	-1
188	1	35	12344	34443
188	1	36	17259	34443
188	1	37	22174	34443
188	1	38	27091	34443
188	1	39	32004	34443
188	1	40	36920	34443
188	1	41	36920	29530
188	1	42	-1	5925944
188	1	43	27092	29530
188	1	44	22175	29530
188	1	45	22175	29530
188	1	46	17260	29530
188	1	47	-2	-1
188	1	48	7429	29530
188	1	49	7429	24615
188	1	50	-1	24615
188	1	51	17259	24615
188	1	52	-1	1613209897
188	1	53	27091	-1
188	1	54	32004	24615
188	1	55	36920	24615
188	1	56	36920	24615
188	1	57	36920	19696
188	1	58	32005	19696
188	1	59	27092	19696
188	1	60	22175	19696
188	1	61	17260	19696
188	1	62	12345	19696
188	1	63	7429	19696
188	1	64	7429	19696
