lsid	reff_orn	point_orn	dx	dy
51	1	1	7429	54040
51	1	2	12344	54040
51	1	3	17259	54040
51	1	4	22174	54040
51	1	5	27091	27091
51	1	6	-1	54040
51	1	7	36920	54040
51	1	8	41835	54040
51	1	9	41835	49125
51	1	10	36921	49125
51	1	11	32005	49125
51	1	12	27092	49125
51	1	13	22175	49125
51	1	14	17260	49125
51	1	15	12345	49125
51	1	16	7429	49125
51	1	17	7429	44207
51	1	18	12344	44207
51	1	19	17259	44207
51	1	20	18744	44207
51	1	21	23657	44207
51	1	22	28572	44207
51	1	23	33487	44207
51	1	24	38402	44207
51	1	25	38402	39296
51	1	26	38402	39296
51	1	27	33488	39296
51	1	28	28573	39296
51	1	29	23659	39296
51	1	30	18744	-1
51	1	31	13827	39296
51	1	32	8912	39296
51	1	33	8913	34377
51	1	34	13826	34377
51	1	35	18743	34377
51	1	36	23657	34377
51	1	37	28572	34377
51	1	38	33487	34377
51	1	39	38402	34377
51	1	40	43319	34377
51	1	41	43319	29465
51	1	42	38403	29465
51	1	43	33488	29465
51	1	44	28573	29465
51	1	45	23659	29465
51	1	46	18744	29465
51	1	47	13827	29465
51	1	48	8913	-1
51	1	49	8913	24549
51	1	50	13826	24549
51	1	51	13826	24549
51	1	52	18743	24549
51	1	53	23657	24549
51	1	54	28572	24549
51	1	55	33487	24549
51	1	56	38402	24549
51	1	57	38402	19631
51	1	58	33488	19631
51	1	59	28573	19631
51	1	60	23659	19631
51	1	61	18745	19631
51	1	62	13827	19631
51	1	63	19631	8913
51	1	64	3997	19631
