lsid	reff_orn	point_orn	dx	dy
212	1	1	0	0
212	1	2	4914	0
212	1	3	4914	0
212	1	4	9829	0
212	1	5	14747	-1
212	1	6	19659	0
212	1	7	24575	0
212	1	8	-1	51507
212	1	9	-2	-1
212	1	10	24576	-2
212	1	11	19660	-2
212	1	12	19660	-2
212	1	13	14748	14748
212	1	14	9830	-2
212	1	15	-1	-2
212	1	16	-2	-1
212	1	17	61	-2
212	1	18	-2	-1
212	1	19	9888	-2
212	1	20	14806	-2
212	1	21	5048206	-2
212	1	22	-2	-1
212	1	23	29550	-2
212	1	24	34464	-2
212	1	25	34464	-2
212	1	26	34464	-2
212	1	27	29550	-2
212	1	28	24636	-2
212	1	29	19720	-2
212	1	30	14807	-2
212	1	31	9890	-2
212	1	32	-2	-1
212	1	33	4975	-2
212	1	34	9888	-2
212	1	35	14806	-2
212	1	36	-2	-1
212	1	37	24635	-2
212	1	38	29550	-2
212	1	39	34464	-2
212	1	40	39382	-2
212	1	41	39382	-2
212	1	42	34465	-2
212	1	43	29551	-2
212	1	44	-2	24636
212	1	45	19719	-2
212	1	46	19719	-2
212	1	47	14807	-2
212	1	48	9889	16500898
212	1	49	9889	-2
212	1	50	14806	-2
212	1	51	19719	-2
212	1	52	-1	-2
212	1	53	29550	-2
212	1	54	-1	-2
212	1	55	-2	-1
212	1	56	44294	-2
212	1	57	44294	-2
212	1	58	39383	-2
212	1	59	-2	-1
212	1	60	29551	-1
212	1	61	24636	-2
212	1	62	19719	-2
212	1	63	14807	-2
212	1	64	-2	-2
