lsid	reff_orn	point_orn	dx	dy
109	1	1	7429	7429
109	1	2	12344	54070
109	1	3	17259	54070
109	1	4	-1	54070
109	1	5	27091	255
109	1	6	8193242	54070
109	1	7	-1	54070
109	1	8	41835	54070
109	1	9	41835	49155
109	1	10	-1	49155
109	1	11	2097486688	49155
109	1	12	-1	252210
109	1	13	22175	49155
109	1	14	17260	49155
109	1	15	12345	49155
109	1	16	7429	-1
109	1	17	7429	44237
109	1	18	12344	44237
109	1	19	17259	44237
109	1	20	10372155	44237
109	1	21	27091	44237
109	1	22	32004	44237
109	1	23	36920	44237
109	1	24	41835	-1
109	1	25	41835	39325
109	1	26	36921	39325
109	1	27	36921	39325
109	1	28	32005	39325
109	1	29	27092	39325
109	1	30	22175	39325
109	1	31	17260	-1
109	1	32	12345	39325
109	1	33	-1	6810297
109	1	34	17259	34407
109	1	35	-1	6810297
109	1	36	27091	34407
109	1	37	32004	34407
109	1	38	36920	-1
109	1	39	41835	34407
109	1	40	-1	8808426
109	1	41	46750	29494
109	1	42	41836	29494
109	1	43	1	-1
109	1	44	32005	29494
109	1	45	27092	29494
109	1	46	22175	29494
109	1	47	17260	-1
109	1	48	12345	29494
109	1	49	12345	24579
109	1	50	-2	-1
109	1	51	22174	24579
109	1	52	27091	24579
109	1	53	13866494	24579
109	1	54	-1	24579
109	1	55	36920	24579
109	1	56	41835	24579
109	1	57	41835	24579
109	1	58	36921	24579
109	1	59	32005	24579
109	1	60	27092	24579
109	1	61	22175	24579
109	1	62	-1	24579
109	1	63	12345	24579
109	1	64	7429	24579
