lsid	reff_orn	point_orn	dx	dy
208	1	1	7420	4
208	1	2	12345	4
208	1	3	17256	4
208	1	4	22168	4
208	1	5	22168	4
208	1	6	27091	4
208	1	7	-2	-1
208	1	8	36920	4
208	1	9	36920	4
208	1	10	32000	4
208	1	11	27092	4
208	1	12	22170	-1
208	1	13	17257	4
208	1	14	12344	4
208	1	15	12344	4
208	1	16	7424	4
208	1	17	7424	-2
208	1	18	12343	-2
208	1	19	17256	-2
208	1	20	22169	-2
208	1	21	27091	-2
208	1	22	32000	-2
208	1	23	36919	-2
208	1	24	41832	-2
208	1	25	41832	-2
208	1	26	36920	-2
208	1	27	32000	-2
208	1	28	27092	-2
208	1	29	22170	-2
208	1	30	17257	-2
208	1	31	12344	-2
208	1	32	7425	-2
208	1	33	7425	-2
208	1	34	12343	-2
208	1	35	17256	-2
208	1	36	22169	-2
208	1	37	27091	-2
208	1	38	32000	-2
208	1	39	36919	-2
208	1	40	41832	-2
208	1	41	41832	-2
208	1	42	36920	-2
208	1	43	32000	-2
208	1	44	27091	-2
208	1	45	22170	-2
208	1	46	17257	-1
208	1	47	12344	-2
208	1	48	7424	-2
208	1	49	7424	-2
208	1	50	-1	-2
208	1	51	17256	-2
208	1	52	22169	-2
208	1	53	27091	-2
208	1	54	32000	-2
208	1	55	36919	-2
208	1	56	41832	-2
208	1	57	41832	-2
208	1	58	36920	-2
208	1	59	32001	-2
208	1	60	27092	-2
208	1	61	22170	-2
208	1	62	17257	-2
208	1	63	12344	-2
208	1	64	7425	-2
