lsid	reff_orn	point_orn	dx	dy
180	1	1	7429	0
180	1	2	12345	0
180	1	3	17259	0
180	1	4	-2	-1
180	1	5	22174	0
180	1	6	27091	0
180	1	7	32004	-1
180	1	8	36920	0
180	1	9	36920	-2
180	1	10	32005	-2
180	1	11	32005	-2
180	1	12	27092	-2
180	1	13	22175	-2
180	1	14	-1	-2
180	1	15	12345	-2
180	1	16	7429	-2
180	1	17	7430	-2
180	1	18	12344	-2
180	1	19	13826	-2
180	1	20	18744	-2
180	1	21	18744	-2
180	1	22	23657	-2
180	1	23	28572	-2
180	1	24	-2	-1
180	1	25	33487	-2
180	1	26	33487	-2
180	1	27	28573	-2
180	1	28	-2	-1
180	1	29	18745	-2
180	1	30	13827	-2
180	1	31	8913	-2
180	1	32	3997	-2
180	1	33	3998	-2
180	1	34	-1	-2
180	1	35	13826	-2
180	1	36	18744	-2
180	1	37	18744	-1
180	1	38	23657	-2
180	1	39	28572	-2
180	1	40	33487	-2
180	1	41	33487	-2
180	1	42	28573	-1
180	1	43	23659	-2
180	1	44	18745	-1
180	1	45	3539885	-2
180	1	46	-1	-2
180	1	47	-2	-1
180	1	48	52	-2
180	1	49	52	-1
180	1	50	4966	-2
180	1	51	9881	-2
180	1	52	9881	-2
180	1	53	14798	-2
180	1	54	-1	-2
180	1	55	24628	-2
180	1	56	29542	-2
180	1	57	29542	-2
180	1	58	29542	-2
180	1	59	-2	-1
180	1	60	19712	-2
180	1	61	14799	-2
180	1	62	9882	-2
180	1	63	4967	-2
180	1	64	-2	-1
