lsid	reff_orn	point_orn	dx	dy
124	1	1	7428	54122
124	1	2	12344	54122
124	1	3	-1	54122
124	1	4	22174	54122
124	1	5	27091	54122
124	1	6	32004	54122
124	1	7	-1	54122
124	1	8	41835	54122
124	1	9	41835	49207
124	1	10	49207	-2
124	1	11	32005	49207
124	1	12	27092	49207
124	1	13	22175	49207
124	1	14	17260	49207
124	1	15	12345	-1
124	1	16	7429	49207
124	1	17	7429	44289
124	1	18	7429	44289
124	1	19	12344	44289
124	1	20	-2	-1
124	1	21	22174	44289
124	1	22	27091	44289
124	1	23	32004	44289
124	1	24	36920	44289
124	1	25	36920	39377
124	1	26	32005	39377
124	1	27	-1	13722431
124	1	28	22175	39377
124	1	29	17260	39377
124	1	30	-1	39377
124	1	31	-1	39377
124	1	32	2516	39377
124	1	33	2516	34460
124	1	34	7428	34460
124	1	35	12344	34460
124	1	36	17259	34460
124	1	37	-2	-1
124	1	38	27091	34460
124	1	39	32004	34460
124	1	40	36920	34460
124	1	41	36920	-2
124	1	42	32005	29546
124	1	43	27092	29546
124	1	44	22175	0
124	1	45	17260	29546
124	1	46	12345	29546
124	1	47	-1	29546
124	1	48	7429	29546
124	1	49	7429	24711
124	1	50	12344	24711
124	1	51	17259	24711
124	1	52	-1	24711
124	1	53	27091	24711
124	1	54	32004	24711
124	1	55	36920	24711
124	1	56	-2	24711
124	1	57	41835	19793
124	1	58	41835	19793
124	1	59	36921	19793
124	1	60	-1	19793
124	1	61	27092	19793
124	1	62	22175	19793
124	1	63	17260	19793
124	1	64	-1	-1
