lsid	reff_orn	point_orn	dx	dy
53	1	1	7429	54041
53	1	2	12345	54041
53	1	3	17259	54041
53	1	4	22174	54041
53	1	5	27091	54041
53	1	6	32004	54041
53	1	7	32004	54041
53	1	8	36921	54041
53	1	9	36921	49125
53	1	10	32005	49125
53	1	11	27092	49125
53	1	12	22175	49125
53	1	13	17260	49125
53	1	14	17260	49125
53	1	15	12345	49125
53	1	16	7429	49125
53	1	17	7429	44208
53	1	18	12345	44208
53	1	19	17259	44208
53	1	20	22174	44208
53	1	21	-1	44208
53	1	22	32004	44208
53	1	23	36921	44208
53	1	24	41835	44208
53	1	25	41835	251
53	1	26	36921	39296
53	1	27	32005	39296
53	1	28	27092	39296
53	1	29	22175	39296
53	1	30	17260	39296
53	1	31	12345	39296
53	1	32	7429	39296
53	1	33	7429	34378
53	1	34	12345	34378
53	1	35	17259	34378
53	1	36	22174	34378
53	1	37	27091	34378
53	1	38	32004	34378
53	1	39	36920	34378
53	1	40	41835	34378
53	1	41	41835	-1
53	1	42	36921	29465
53	1	43	32005	29465
53	1	44	27092	29465
53	1	45	22175	29465
53	1	46	17260	29465
53	1	47	12346	29465
53	1	48	7429	-1
53	1	49	7429	24550
53	1	50	12345	24550
53	1	51	13826	24550
53	1	52	18744	24550
53	1	53	23657	24550
53	1	54	28573	24550
53	1	55	33487	24550
53	1	56	38402	24550
53	1	57	38402	19632
53	1	58	33488	19632
53	1	59	28574	19632
53	1	60	23658	19632
53	1	61	18745	19632
53	1	62	-1	19632
53	1	63	8912	19632
53	1	64	3998	19632
