lsid	reff_orn	point_orn	dx	dy
196	1	1	0	0
196	1	2	-2	-1
196	1	3	9829	0
196	1	4	14747	0
196	1	5	19659	0
196	1	6	-1	0
196	1	7	29490	0
196	1	8	34404	0
196	1	9	34404	-2
196	1	10	65535	-1
196	1	11	24576	-2
196	1	12	19660	-2
196	1	13	-2	-1
196	1	14	9830	-2
196	1	15	4915	-2
196	1	16	4915	-2
196	1	17	4915	-2
196	1	18	-2	-1
196	1	19	14747	-2
196	1	20	19659	-2
196	1	21	24575	-2
196	1	22	-2	-1
196	1	23	34404	-2
196	1	24	39323	-2
196	1	25	39323	-2
196	1	26	34406	-2
196	1	27	29491	-2
196	1	28	-2	-1
196	1	29	19660	-2
196	1	30	14748	-2
196	1	31	9830	-2
196	1	32	4915	4915
196	1	33	4915	-2
196	1	34	9829	-2
196	1	35	-2	-1
196	1	36	19659	-2
196	1	37	24575	-2
196	1	38	29490	-2
196	1	39	29490	-2
196	1	40	34405	-2
196	1	41	34405	-2
196	1	42	-2	-1
196	1	43	24576	-2
196	1	44	5033166	-2
196	1	45	14747	-2
196	1	46	6709369	-2
196	1	47	4915	-2
196	1	48	47	-2
196	1	49	47	-2
196	1	50	4961	-2
196	1	51	-2	-1
196	1	52	14793	-2
196	1	53	19705	-2
196	1	54	24622	-2
196	1	55	29536	-2
196	1	56	-2	-1
196	1	57	34451	-2
196	1	58	29537	-2
196	1	59	24623	-2
196	1	60	19706	-2
196	1	61	-1	15976610
196	1	62	9876	-2
196	1	63	4962	-2
196	1	64	47	-2
