lsid	reff_orn	point_orn	dx	dy
50	1	1	7429	54022
50	1	2	12344	54022
50	1	3	17259	54022
50	1	4	22174	54022
50	1	5	27091	54022
50	1	6	32004	54022
50	1	7	36920	54022
50	1	8	41835	54022
50	1	9	41835	49106
50	1	10	36921	49106
50	1	11	36921	49106
50	1	12	32005	49106
50	1	13	27092	49106
50	1	14	22175	49106
50	1	15	17260	49106
50	1	16	12345	49106
50	1	17	12345	44190
50	1	18	17259	44190
50	1	19	22174	44190
50	1	20	27091	44190
50	1	21	32004	44190
50	1	22	36920	-1
50	1	23	41835	44190
50	1	24	46750	44190
50	1	25	46750	39278
50	1	26	46750	39278
50	1	27	41836	39278
50	1	28	36921	39278
50	1	29	32005	39278
50	1	30	27092	39278
50	1	31	22175	39278
50	1	32	17260	39278
50	1	33	17260	39278
50	1	34	22174	39278
50	1	35	27091	39278
50	1	36	32004	39278
50	1	37	36920	36920
50	1	38	41835	39278
50	1	39	-2	39278
50	1	40	51667	39278
50	1	41	51667	34360
50	1	42	51667	34360
50	1	43	51667	34360
50	1	44	46751	34360
50	1	45	41836	34360
50	1	46	-1	34360
50	1	47	32005	34360
50	1	48	27092	34360
50	1	49	27092	29447
50	1	50	32004	29447
50	1	51	32004	29447
50	1	52	36920	29447
50	1	53	41835	29447
50	1	54	46750	29447
50	1	55	51667	29447
50	1	56	56465	29447
50	1	57	56465	24531
50	1	58	51553	24531
50	1	59	46635	24531
50	1	60	41720	24531
50	1	61	36805	24531
50	1	62	31890	24531
50	1	63	26977	24531
50	1	64	24531	-1
