lsid	reff_orn	point_orn	dx	dy
217	1	1	7429	54124
217	1	2	12344	54124
217	1	3	17259	54124
217	1	4	22174	54124
217	1	5	27091	-2
217	1	6	32004	54124
217	1	7	36920	54124
217	1	8	41835	54124
217	1	9	41835	49209
217	1	10	36921	49209
217	1	11	32005	-2
217	1	12	27092	49209
217	1	13	22175	49209
217	1	14	17260	-1
217	1	15	12345	49209
217	1	16	7429	49209
217	1	17	7429	-1
217	1	18	12345	44291
217	1	19	17259	44291
217	1	20	22174	44291
217	1	21	-1	44291
217	1	22	32004	44291
217	1	23	36920	44291
217	1	24	3708897	44291
217	1	25	-2	39459
217	1	26	32005	39459
217	1	27	27092	39459
217	1	28	22175	-1
217	1	29	17260	39459
217	1	30	12345	39459
217	1	31	-1	39459
217	1	32	39459	-1
217	1	33	2516	34541
217	1	34	7428	34541
217	1	35	12345	34541
217	1	36	17259	34541
217	1	37	22174	34541
217	1	38	-2	-1
217	1	39	32004	34541
217	1	40	36921	34541
217	1	41	36921	29628
217	1	42	32005	29628
217	1	43	-2	-1
217	1	44	22175	29628
217	1	45	17260	29628
217	1	46	12345	29628
217	1	47	7429	-1
217	1	48	2516	29628
217	1	49	2516	24713
217	1	50	24713	7428
217	1	51	12344	24713
217	1	52	17259	24713
217	1	53	22174	-1
217	1	54	27091	24713
217	1	55	27091	24713
217	1	56	32004	24713
217	1	57	32004	19795
217	1	58	32004	19795
217	1	59	27092	19795
217	1	60	22175	-1
217	1	61	7129902	19795
217	1	62	-1	19795
217	1	63	7429	19795
217	1	64	2516	19795
