lsid	reff_orn	point_orn	dx	dy
262	1	1	-1	2
262	1	2	12343	12343
262	1	3	17994	2
262	1	4	22911	2
262	1	5	28069	2
262	1	6	32999	-1
262	1	7	38647	2
262	1	8	-1	2
262	1	9	48476	2
262	1	10	48476	-2
262	1	11	43566	-2
262	1	12	38648	-2
262	1	13	32997	-1
262	1	14	28079	-2
262	1	15	22922	-2
262	1	16	-2	-2
262	1	17	12354	-2
262	1	18	7435	-2
262	1	19	2524	-1
262	1	20	2524	-2
262	1	21	7435	-2
262	1	22	12353	-1
262	1	23	18002	-2
262	1	24	22922	-2
262	1	25	28076	-1
262	1	26	33000	-2
262	1	27	38646	-2
262	1	28	-1	-2
262	1	29	48476	-2
262	1	30	48476	-2
262	1	31	43566	-2
262	1	32	38648	-2
262	1	33	-1	-2
262	1	34	28079	-2
262	1	35	-2	-2
262	1	36	18003	-2
262	1	37	12353	-2
262	1	38	-2	-1
262	1	39	2524	-2
262	1	40	2524	-2
262	1	41	7435	-2
262	1	42	-1	-2
262	1	43	18001	-2
262	1	44	22923	-2
262	1	45	28076	-2
262	1	46	32998	-1
262	1	47	38647	-2
262	1	48	43566	-2
262	1	49	48475	-2
262	1	50	48475	-2
262	1	51	43567	-2
262	1	52	38648	-2
262	1	53	32999	-2
262	1	54	28078	-2
262	1	55	22924	-2
262	1	56	18003	-2
262	1	57	12354	-2
262	1	58	7435	-2
262	1	59	2525	2525
262	1	60	2525	-2
262	1	61	7434	-2
262	1	62	255	-1
262	1	63	18002	-2
262	1	64	22922	-2
262	1	65	-1	-1
262	1	66	32997	-2
262	1	67	38648	-2
262	1	68	43565	-2
262	1	69	48476	-2
262	1	70	48476	-2
262	1	71	43566	-2
262	1	72	38648	-2
262	1	73	32998	-2
262	1	74	28079	-2
262	1	75	22923	-2
262	1	76	18003	-2
262	1	77	12354	-2
262	1	78	-2	7435
262	1	79	2525	-2
262	1	80	2525	-2
262	1	81	7434	-2
262	1	82	12353	-2
262	1	83	-1	-1
262	1	84	-1	-2
262	1	85	28078	-2
262	1	86	32997	-2
262	1	87	38647	-2
262	1	88	43565	-2
262	1	89	48476	-2
