lsid	reff_orn	point_orn	dx	dy
160	1	1	7428	54124
160	1	2	7428	54124
160	1	3	7428	54124
160	1	4	12345	-1
160	1	5	17259	54124
160	1	6	22174	54124
160	1	7	27091	54124
160	1	8	32004	54124
160	1	9	32004	49210
160	1	10	-2	-1
160	1	11	22175	49210
160	1	12	17260	49210
160	1	13	12345	49210
160	1	14	-2	-1
160	1	15	2516	49210
160	1	16	38	49210
160	1	17	38	44372
160	1	18	38	44372
160	1	19	38	44372
160	1	20	-1	44372
160	1	21	4952	44372
160	1	22	4952	44372
160	1	23	9867	44372
160	1	24	14784	44372
160	1	25	-2	-1
160	1	26	9868	39459
160	1	27	4953	39459
160	1	28	60	39459
160	1	29	58	39459
160	1	30	55	39459
160	1	31	55	39459
160	1	32	55	39459
160	1	33	55	34542
160	1	34	4969	34542
160	1	35	9884	34542
160	1	36	-1	34542
160	1	37	19714	34542
160	1	38	24630	34542
160	1	39	29544	-2
160	1	40	34460	34542
160	1	41	34460	29628
160	1	42	29545	-1
160	1	43	24631	29628
160	1	44	24631	29628
160	1	45	-2	-1
160	1	46	-1	7585005
160	1	47	9885	29628
160	1	48	4969	29628
160	1	49	4969	29628
160	1	50	-1	29628
160	1	51	14801	29628
160	1	52	19714	29628
160	1	53	29628	50593792
160	1	54	29544	29628
160	1	55	34460	29628
160	1	56	39377	29628
160	1	57	-2	-1
160	1	58	34460	24714
160	1	59	29545	24714
160	1	60	24631	24714
160	1	61	19715	24714
160	1	62	-1	24714
160	1	63	9885	24714
160	1	64	-1	24714
