lsid	reff_orn	point_orn	dx	dy
142	1	1	-1	54124
142	1	2	4914	54124
142	1	3	-1	-2
142	1	4	14747	54124
142	1	5	19659	54124
142	1	6	24575	54124
142	1	7	29490	29490
142	1	8	34405	54124
142	1	9	34405	49209
142	1	10	-2	-1
142	1	11	24576	49209
142	1	12	19660	49209
142	1	13	-1	3758369
142	1	14	14747	49209
142	1	15	-1	-2
142	1	16	-1	3758369
142	1	17	4915	44371
142	1	18	-1	44371
142	1	19	9829	44371
142	1	20	14747	44371
142	1	21	19659	44371
142	1	22	24575	44371
142	1	23	29490	44371
142	1	24	34405	34405
142	1	25	34405	39458
142	1	26	29491	-1
142	1	27	24576	39458
142	1	28	19660	39458
142	1	29	-2	-1
142	1	30	9830	39458
142	1	31	4915	39458
142	1	32	47	39458
142	1	33	47	34541
142	1	34	-2	-1
142	1	35	9875	34541
142	1	36	14793	34541
142	1	37	14792	34541
142	1	38	19706	34541
142	1	39	24622	34541
142	1	40	-1	-2
142	1	41	29536	29627
142	1	42	24623	29627
142	1	43	19707	29627
142	1	44	14794	-1
142	1	45	9877	29627
142	1	46	4961	29627
142	1	47	47	29627
142	1	48	44	29627
142	1	49	44	24713
142	1	50	4957	24713
142	1	51	-1	24713
142	1	52	14789	24713
142	1	53	19702	24713
142	1	54	19702	24713
142	1	55	24618	24713
142	1	56	29533	24713
142	1	57	29533	19795
142	1	58	1613550574	19795
142	1	59	19704	19795
142	1	60	14791	-1
142	1	61	9874	19795
142	1	62	4958	19795
142	1	63	44	-1
142	1	64	41	19795
