lsid	reff_orn	point_orn	dx	dy
55	1	1	7428	54104
55	1	2	12344	54104
55	1	3	17259	54104
55	1	4	22174	54104
55	1	5	27091	54104
55	1	6	32004	54104
55	1	7	36920	54104
55	1	8	41835	54104
55	1	9	41835	49189
55	1	10	36921	49189
55	1	11	32005	49189
55	1	12	27092	49189
55	1	13	22175	49189
55	1	14	17260	49189
55	1	15	12345	49189
55	1	16	7429	49189
55	1	17	7429	44271
55	1	18	12344	44271
55	1	19	12344	44271
55	1	20	17259	44271
55	1	21	22174	44271
55	1	22	27091	44271
55	1	23	32004	44271
55	1	24	36920	44271
55	1	25	-1	58067
55	1	26	32005	39359
55	1	27	27092	39359
55	1	28	13947964	39359
55	1	29	22175	39359
55	1	30	17260	39359
55	1	31	12345	39359
55	1	32	7429	39359
55	1	33	7429	34442
55	1	34	12344	34442
55	1	35	17259	34442
55	1	36	22174	34442
55	1	37	27091	34442
55	1	38	32004	34442
55	1	39	36920	34442
55	1	40	41835	-1
55	1	41	41835	29528
55	1	42	36921	29528
55	1	43	32005	29528
55	1	44	27092	29528
55	1	45	22175	29528
55	1	46	17260	29528
55	1	47	12345	29528
55	1	48	7429	29528
55	1	49	7429	24614
55	1	50	12344	24614
55	1	51	17259	24614
55	1	52	22174	24614
55	1	53	27091	24614
55	1	54	32004	24614
55	1	55	-1	24614
55	1	56	41835	24614
55	1	57	41835	19695
55	1	58	41835	19695
55	1	59	36921	19695
55	1	60	32005	19695
55	1	61	27092	19695
55	1	62	22175	-1
55	1	63	17260	19695
55	1	64	12345	19695
