lsid	reff_orn	point_orn	dx	dy
168	1	1	7428	54059
168	1	2	12344	54059
168	1	3	12344	54059
168	1	4	17259	54059
168	1	5	22174	-1
168	1	6	27091	54059
168	1	7	32004	54059
168	1	8	36920	54059
168	1	9	36920	49145
168	1	10	32005	49145
168	1	11	27092	49145
168	1	12	-1	-2
168	1	13	17260	49145
168	1	14	809053729	49145
168	1	15	7429	-1
168	1	16	2516	49145
168	1	17	2516	44226
168	1	18	-1	44226
168	1	19	12345	44226
168	1	20	17259	44226
168	1	21	22174	44226
168	1	22	-1	44226
168	1	23	32004	44226
168	1	24	36920	44226
168	1	25	36920	44226
168	1	26	32005	44226
168	1	27	27092	44226
168	1	28	22175	44226
168	1	29	17260	44226
168	1	30	12345	12345
168	1	31	7429	44226
168	1	32	2516	44226
168	1	33	39315	2516
168	1	34	7428	39315
168	1	35	12344	39315
168	1	36	17259	-1
168	1	37	22174	39315
168	1	38	27091	39315
168	1	39	32004	39315
168	1	40	36920	39315
168	1	41	36920	34397
168	1	42	-1	6122154
168	1	43	27092	34397
168	1	44	22175	34397
168	1	45	17260	34397
168	1	46	12345	34397
168	1	47	7429	34397
168	1	48	2516	34397
168	1	49	644348	29484
168	1	50	29484	-1
168	1	51	12344	29484
168	1	52	17259	29484
168	1	53	22174	29484
168	1	54	27091	29484
168	1	55	32004	29484
168	1	56	32004	-1
168	1	57	32004	24568
168	1	58	-1	24568
168	1	59	22175	-2
168	1	60	17260	24568
168	1	61	12345	24568
168	1	62	7429	-1
168	1	63	2516	24568
168	1	64	36	24568
