lsid	reff_orn	point_orn	dx	dy
170	1	1	7102	54124
170	1	2	-1	54124
170	1	3	17389	54124
170	1	4	21650	54124
170	1	5	27091	54124
170	1	6	32004	54124
170	1	7	36920	-2
170	1	8	41835	54124
170	1	9	41835	49210
170	1	10	36921	16771872
170	1	11	32005	49210
170	1	12	27092	49210
170	1	13	22175	49210
170	1	14	17260	-1
170	1	15	12345	49210
170	1	16	7429	49210
170	1	17	7429	-1
170	1	18	12344	44291
170	1	19	17259	44291
170	1	20	255	-1
170	1	21	27091	44291
170	1	22	32004	44291
170	1	23	36920	44291
170	1	24	-2	-1
170	1	25	41835	39380
170	1	26	36921	39380
170	1	27	32005	39380
170	1	28	27092	-1
170	1	29	22175	39380
170	1	30	17260	39380
170	1	31	-1	39380
170	1	32	-1	13935420
170	1	33	12345	34462
170	1	34	17259	34462
170	1	35	22174	34462
170	1	36	27091	34462
170	1	37	32004	34462
170	1	38	36920	34462
170	1	39	41835	34462
170	1	40	46750	34462
170	1	41	46750	29549
170	1	42	41836	29549
170	1	43	36921	29549
170	1	44	32005	29549
170	1	45	27092	29549
170	1	46	22175	29549
170	1	47	17260	29549
170	1	48	12345	29549
170	1	49	12345	24634
170	1	50	-2	-1
170	1	51	22174	24634
170	1	52	27091	24634
170	1	53	32004	24634
170	1	54	65281	-1
170	1	55	41835	24634
170	1	56	46750	24634
170	1	57	46750	19715
170	1	58	41836	-1
170	1	59	36921	19715
170	1	60	32005	19715
170	1	61	27092	19715
170	1	62	22175	19715
170	1	63	17260	19715
170	1	64	12345	19715
