lsid	reff_orn	point_orn	dx	dy
164	1	1	0	0
164	1	2	4914	0
164	1	3	9829	0
164	1	4	9829	0
164	1	5	14746	0
164	1	6	19659	0
164	1	7	24575	0
164	1	8	24575	-1
164	1	9	24575	-2
164	1	10	19660	-2
164	1	11	14747	-2
164	1	12	9830	-2
164	1	13	4915	-2
164	1	14	0	-2
164	1	15	-1	-2
164	1	16	-1	-1
164	1	17	-2	-2
164	1	18	4875	-2
164	1	19	-1	-2
164	1	20	14707	-2
164	1	21	14707	-2
164	1	22	19620	-2
164	1	23	24536	-1
164	1	24	29451	-2
164	1	25	29451	-2
164	1	26	24538	-2
164	1	27	-1	-2
164	1	28	7678340	-2
164	1	29	-1	-1
164	1	30	4876	-2
164	1	31	-2	-2
164	1	32	-2	-2
164	1	33	-2	-2
164	1	34	5017	-2
164	1	35	9267	-2
164	1	36	15114	-2
164	1	37	1265339692	-2
164	1	38	25357	-2
164	1	39	29593	-2
164	1	40	33843	-2
164	1	41	33842	-2
164	1	42	29593	-2
164	1	43	25362	-2
164	1	44	19308	-2
164	1	45	15115	-2
164	1	46	9268	-2
164	1	47	4880	-2
164	1	48	-1	15976610
164	1	49	-2	-2
164	1	50	4879	-2
164	1	51	9266	-2
164	1	52	15114	-2
164	1	53	19308	-2
164	1	54	24539	-2
164	1	55	-2	-1
164	1	56	34369	-2
164	1	57	34369	-2
164	1	58	29455	-2
164	1	59	24541	-2
164	1	60	19625	-2
164	1	61	14712	-2
164	1	62	9794	-2
164	1	63	5015	-1
164	1	64	-2	-2
