lsid	reff_orn	point_orn	dx	dy
33	1	1	7429	54011
33	1	2	12345	-1
33	1	3	17259	54011
33	1	4	22175	54011
33	1	5	27091	54011
33	1	6	32005	54011
33	1	7	36921	54011
33	1	8	41835	54011
33	1	9	41835	49096
33	1	10	36922	49096
33	1	11	32006	32006
33	1	12	27092	49096
33	1	13	27092	49096
33	1	14	22176	49096
33	1	15	17260	49096
33	1	16	12346	49096
33	1	17	12346	44179
33	1	18	17259	-1
33	1	19	22175	44179
33	1	20	27091	44179
33	1	21	32005	44179
33	1	22	36921	44179
33	1	23	41835	44179
33	1	24	41835	44179
33	1	25	41835	39267
33	1	26	36922	39267
33	1	27	36922	39267
33	1	28	32006	39267
33	1	29	27092	39267
33	1	30	22176	39267
33	1	31	-1	39267
33	1	32	17260	39267
33	1	33	17260	34349
33	1	34	22175	34349
33	1	35	27091	34349
33	1	36	32005	34349
33	1	37	36921	34349
33	1	38	41835	34349
33	1	39	46751	34349
33	1	40	46751	34349
33	1	41	46751	29436
33	1	42	41836	29436
33	1	43	36922	29436
33	1	44	32006	29436
33	1	45	29436	-1
33	1	46	27092	29436
33	1	47	22176	29436
33	1	48	-1	29436
33	1	49	17260	24521
33	1	50	22175	24521
33	1	51	22175	24521
33	1	52	27091	24521
33	1	53	32005	24521
33	1	54	32005	24521
33	1	55	36921	24521
33	1	56	41835	41835
33	1	57	41835	24521
33	1	58	36922	24521
33	1	59	32006	24521
33	1	60	-1	24521
33	1	61	27092	24521
33	1	62	22176	24521
33	1	63	17260	24521
33	1	64	17260	24521
