lsid	reff_orn	point_orn	dx	dy
165	1	1	7429	0
165	1	2	12345	-1
165	1	3	17259	0
165	1	4	22174	0
165	1	5	22174	0
165	1	6	27091	0
165	1	7	32004	-1
165	1	8	36920	0
165	1	9	36920	-2
165	1	10	32005	-2
165	1	11	-1	-2
165	1	12	22175	-2
165	1	13	17260	-2
165	1	14	12345	-2
165	1	15	-2	-1
165	1	16	2516	-2
165	1	17	2516	-2
165	1	18	7429	-2
165	1	19	-1	-2
165	1	20	17259	-2
165	1	21	22174	-2
165	1	22	27091	-2
165	1	23	32004	-2
165	1	24	36920	-2
165	1	25	36920	-2
165	1	26	32005	-2
165	1	27	27092	-2
165	1	28	-2	-2
165	1	29	17260	-2
165	1	30	17260	-2
165	1	31	12345	-2
165	1	32	7429	-1
165	1	33	7429	-2
165	1	34	12344	-2
165	1	35	17259	-2
165	1	36	-2	22174
165	1	37	13866494	-2
165	1	38	-2	-1
165	1	39	36920	-2
165	1	40	41835	-2
165	1	41	41835	-2
165	1	42	-1	-1
165	1	43	32005	-2
165	1	44	32005	-2
165	1	45	27092	-2
165	1	46	27092	-2
165	1	47	22175	-2
165	1	48	17260	-2
165	1	49	17260	-2
165	1	50	22174	-2
165	1	51	22174	-2
165	1	52	206	65535
165	1	53	55968	-2
165	1	54	-1	-2
165	1	55	41835	-2
165	1	56	46750	-2
165	1	57	46750	-2
165	1	58	-2	-2
165	1	59	-2	-1
165	1	60	32005	-2
165	1	61	27092	-2
165	1	62	22175	-1
165	1	63	17260	-2
165	1	64	12345	-2
