lsid	reff_orn	point_orn	dx	dy
203	1	1	7428	54119
203	1	2	7428	54119
203	1	3	12345	54119
203	1	4	17259	54119
203	1	5	22174	54119
203	1	6	-2	-1
203	1	7	32004	54119
203	1	8	-1	54119
203	1	9	-1	49205
203	1	10	32005	49205
203	1	11	27092	49205
203	1	12	1775555644	49205
203	1	13	22175	49205
203	1	14	17260	49205
203	1	15	12345	49205
203	1	16	-2	-1
203	1	17	7429	44286
203	1	18	12345	44286
203	1	19	17259	44286
203	1	20	22174	-1
203	1	21	27092	44286
203	1	22	32004	44286
203	1	23	32004	44286
203	1	24	36921	44286
203	1	25	36921	39375
203	1	26	32005	39375
203	1	27	-1	39375
203	1	28	22175	39375
203	1	29	17260	39375
203	1	30	17260	39375
203	1	31	39375	67108912
203	1	32	1901875	39375
203	1	33	34536	-1
203	1	34	12345	34536
203	1	35	17259	34536
203	1	36	22174	34536
203	1	37	27092	34536
203	1	38	32004	34536
203	1	39	32004	34536
203	1	40	-2	-1
203	1	41	36920	29623
203	1	42	32005	29623
203	1	43	27092	29623
203	1	44	22175	29623
203	1	45	17260	29623
203	1	46	12346	29623
203	1	47	-2	-1
203	1	48	2517	29623
203	1	49	2517	24708
203	1	50	2517	24708
203	1	51	7428	24708
203	1	52	12345	24708
203	1	53	17259	24708
203	1	54	-1	8708432
203	1	55	27092	24708
203	1	56	32004	-1
203	1	57	32004	19790
203	1	58	-2	-1
203	1	59	22175	19790
203	1	60	17260	19790
203	1	61	12346	19790
203	1	62	7429	19790
203	1	63	2517	19790
203	1	64	31	19790
