lsid	reff_orn	point_orn	dx	dy
184	1	1	7429	54129
184	1	2	-1	7427111
184	1	3	17259	54129
184	1	4	22174	54129
184	1	5	27091	27091
184	1	6	32004	54129
184	1	7	36920	54129
184	1	8	41835	54129
184	1	9	41835	49214
184	1	10	144	-1
184	1	11	32005	49214
184	1	12	27092	-1
184	1	13	22175	49214
184	1	14	17260	49214
184	1	15	64511	227
184	1	16	12345	-1
184	1	17	12345	44296
184	1	18	17259	-1
184	1	19	22174	44296
184	1	20	27091	44296
184	1	21	32004	-1
184	1	22	36920	44296
184	1	23	41835	44296
184	1	24	-2	-1
184	1	25	46750	39384
184	1	26	41836	39384
184	1	27	36921	39384
184	1	28	32005	39384
184	1	29	27092	39384
184	1	30	22175	39384
184	1	31	-2	-1
184	1	32	12345	39384
184	1	33	12345	34467
184	1	34	-2	-1
184	1	35	22174	22174
184	1	36	27091	34467
184	1	37	32004	34467
184	1	38	-2	-1
184	1	39	41835	34467
184	1	40	46750	34467
184	1	41	46750	29553
184	1	42	29553	41836
184	1	43	-1	29553
184	1	44	32005	29553
184	1	45	27092	27092
184	1	46	22175	29553
184	1	47	17260	29553
184	1	48	-1	29553
184	1	49	12345	24638
184	1	50	17259	24638
184	1	51	22174	24638
184	1	52	27091	24638
184	1	53	32004	24638
184	1	54	0	-1
184	1	55	41835	24638
184	1	56	46750	24638
184	1	57	-1	19720
184	1	58	-2	-1
184	1	59	36921	19720
184	1	60	32005	19720
184	1	61	-1	19720
184	1	62	22175	19720
184	1	63	17260	19720
184	1	64	12345	19720
