lsid	reff_orn	point_orn	dx	dy
162	1	1	7428	54118
162	1	2	12345	54118
162	1	3	12345	54118
162	1	4	17259	54118
162	1	5	54118	22174
162	1	6	27091	54118
162	1	7	32004	54118
162	1	8	36921	54118
162	1	9	36921	49283
162	1	10	32005	-1
162	1	11	27092	49283
162	1	12	22175	49283
162	1	13	22175	49283
162	1	14	17260	49283
162	1	15	254	55442
162	1	16	7429	49283
162	1	17	7429	44365
162	1	18	12344	-1
162	1	19	17259	44365
162	1	20	22174	44365
162	1	21	-2	-1
162	1	22	32004	44365
162	1	23	36920	44365
162	1	24	41835	44365
162	1	25	41835	39452
162	1	26	36921	39452
162	1	27	32005	-1
162	1	28	27092	39452
162	1	29	22175	39452
162	1	30	17260	-1
162	1	31	12345	39452
162	1	32	7429	39452
162	1	33	7429	34535
162	1	34	-1	15199001
162	1	35	17259	34535
162	1	36	22174	34535
162	1	37	-2	-1
162	1	38	27091	34535
162	1	39	32004	34535
162	1	40	36920	34535
162	1	41	36920	29621
162	1	42	32005	29621
162	1	43	27092	29621
162	1	44	-1	29621
162	1	45	-1	-1
162	1	46	12345	29621
162	1	47	7429	29621
162	1	48	-2	-1
162	1	49	2516	24707
162	1	50	7428	24707
162	1	51	7428	24707
162	1	52	12345	24707
162	1	53	17259	-1
162	1	54	22174	24707
162	1	55	27091	24707
162	1	56	27091	24707
162	1	57	27091	19789
162	1	58	22175	19789
162	1	59	17260	19789
162	1	60	12345	19789
162	1	61	7429	19789
162	1	62	-2	-1
162	1	63	29	19789
162	1	64	820	-1
