lsid	reff_orn	point_orn	dx	dy
182	1	1	7429	54096
182	1	2	12345	54096
182	1	3	17260	54096
182	1	4	22175	54096
182	1	5	27091	54096
182	1	6	32005	54096
182	1	7	36921	54096
182	1	8	41835	54096
182	1	9	41835	49181
182	1	10	36922	49181
182	1	11	32006	49181
182	1	12	27092	49181
182	1	13	22176	49181
182	1	14	17260	49181
182	1	15	-2	-1
182	1	16	7430	49181
182	1	17	7430	44263
182	1	18	12345	44263
182	1	19	17260	44263
182	1	20	-1	-2
182	1	21	27094	44263
182	1	22	32008	-1
182	1	23	36924	44263
182	1	24	41838	44263
182	1	25	41838	-1
182	1	26	36925	44263
182	1	27	32009	44263
182	1	28	65535	-1
182	1	29	22179	44263
182	1	30	17263	44263
182	1	31	12349	-1
182	1	32	7433	44263
182	1	33	7433	39352
182	1	34	12348	-1
182	1	35	17262	39352
182	1	36	22177	39352
182	1	37	27094	39352
182	1	38	32008	39352
182	1	39	36924	39352
182	1	40	-2	-1
182	1	41	36924	34434
182	1	42	-2	-1
182	1	43	27095	34434
182	1	44	22178	34434
182	1	45	34434	17263
182	1	46	12349	34434
182	1	47	7433	34434
182	1	48	2519	34434
182	1	49	2519	29521
182	1	50	29521	771686659
182	1	51	12348	29521
182	1	52	17262	29521
182	1	53	22177	29521
182	1	54	27094	-1
182	1	55	32008	29521
182	1	56	36923	29521
182	1	57	36923	29521
182	1	58	-1	29521
182	1	59	27095	29521
182	1	60	22179	29521
182	1	61	17263	29521
182	1	62	-1	1934700031
182	1	63	7433	29521
182	1	64	2519	29521
