lsid	reff_orn	point_orn	dx	dy
134	1	1	-1	-1
134	1	2	4915	-1
134	1	3	9829	0
134	1	4	14747	0
134	1	5	-1	-1
134	1	6	24576	0
134	1	7	24576	0
134	1	8	29490	0
134	1	9	29490	-2
134	1	10	-2	-1
134	1	11	19661	-2
134	1	12	3775720	-2
134	1	13	-1	-2
134	1	14	4915	-2
134	1	15	45	-2
134	1	16	45	-2
134	1	17	45	-2
134	1	18	4958	-2
134	1	19	9873	-2
134	1	20	14791	-2
134	1	21	-1	-2
134	1	22	24620	-2
134	1	23	29534	-2
134	1	24	29534	-2
134	1	25	29534	-2
134	1	26	24621	-1
134	1	27	19705	-2
134	1	28	14792	-2
134	1	29	9875	-1
134	1	30	4959	-2
134	1	31	45	-2
134	1	32	45	-2
134	1	33	45	-2
134	1	34	4958	-2
134	1	35	4958	-2
134	1	36	4958	-2
134	1	37	9873	-2
134	1	38	14790	8351538
134	1	39	19703	-2
134	1	40	24620	-2
134	1	41	24620	-2
134	1	42	19705	-2
134	1	43	14792	-2
134	1	44	9875	-2
134	1	45	-1	5288235
134	1	46	45	-2
134	1	47	42	-2
134	1	48	-1	-1
134	1	49	39	-2
134	1	50	-2	-1
134	1	51	9868	-2
134	1	52	14785	-1
134	1	53	19698	-2
134	1	54	24614	-2
134	1	55	24614	-2
134	1	56	29528	-2
134	1	57	29528	-2
134	1	58	24615	-2
134	1	59	19699	-2
134	1	60	14786	-2
134	1	61	-1	-1
134	1	62	4953	-2
134	1	63	39	-2
134	1	64	37	-1
